年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2023,10,19,木,ししとう,34600,,,11095,1674,135.4,95.9
2023,10,19,木,スイトコーン,34700,,,3426,321,80.8,92.2
2023,10,19,木,さやいんげん,35100,,,19905,1194,171.8,95.2
2023,10,19,木,さやえんどう,35200,,,2639,2437,118.8,104.9
2023,10,19,木,　　うち輸入,35201,,,827,1236,72.2,101.1
2023,10,19,木,実えんどう,35300,,,18,831,39.1,73.3
2023,10,19,木,えだまめ,35500,,,14038,1001,99.4,102.9
2023,10,19,木,かんしょ,36100,,,445669,287,111.4,102.1
2023,10,19,木,ばれいしょ,36200,,,976347,126,106.5,104.1
2023,10,19,木,さといも,36300,,,112569,340,103.3,102.1
2023,10,19,木,やまのいも,36500,,,94572,568,98.6,99.0
2023,10,19,木,たまねぎ,36610,,,1853632,124,108.6,102.5
2023,10,19,木,　　うち輸入,36620,,,32870,114,113.7,100.0
2023,10,19,木,にんにく,36700,,,22587,977,146.3,123.7
2023,10,19,木,　　うち輸入,36701,,,7185,489,75.1,107.0
2023,10,19,木,しょうが,37200,,,24498,565,77.5,106.0
2023,10,19,木,　　うち輸入,37201,,,3164,583,69.5,100.5
2023,10,19,木,生しいたけ,38100,,,88643,1066,119.6,97.3
2023,10,19,木,　　うち輸入,38101,,,2037,810,108.9,109.5
2023,10,19,木,なめこ,38300,,,25023,515,98.1,99.0
2023,10,19,木,えのきだけ,38400,,,181008,306,120.8,98.7
2023,10,19,木,しめじ,38500,,,111861,512,110.6,100.6
2023,10,19,木,その他の野菜,39000,,,305024,1099,111.6,101.3
2023,10,19,木,輸入野菜計,39100,,,144390,543,101.3,96.4
2023,10,19,木,他の輸入野菜,39200,,,90362,610,104.6,98.9
2023,10,20,金,野菜総量,30000,,,12861554,260,78.7,88.7
2023,10,20,金,だいこん,30100,,,1181280,134,88.8,100.0
2023,10,20,金,かぶ,30200,,,94495,160,101.1,95.8
2023,10,20,金,にんじん,30300,,,648817,221,71.0,94.4
2023,10,20,金,ごぼう,30400,,,82388,282,60.8,111.0
2023,10,20,金,たけのこ,30500,,,946,1453,24.6,107.3
2023,10,20,金,れんこん,30600,,,96627,362,82.5,100.0
2023,10,20,金,はくさい,31100,,,1820910,117,60.2,88.6
2023,10,20,金,みずな,31300,,,44613,456,80.4,98.5
2023,10,20,金,こまつな,31500,,,120457,425,68.0,97.0
2023,10,20,金,その他の菜類,31550,,,2960,360,116.5,71.9
2023,10,20,金,ちんげんさい,31560,,,41231,369,86.2,97.4
2023,10,20,金,キャベツ,31700,,,1683733,107,79.3,96.4
2023,10,20,金,ほうれんそう,31800,,,103835,760,73.7,100.0
2023,10,20,金,ねぎ,31900,,,371090,618,68.4,99.8
2023,10,20,金,ふき,32300,,,943,501,−,−
2023,10,20,金,うど,32400,,,28,2083,13.5,219.0
2023,10,20,金,みつば,32500,,,10986,757,107.0,98.4
2023,10,20,金,しゅんぎく,32600,,,10559,934,81.3,93.8
2023,10,20,金,にら,32800,,,60114,954,82.6,97.0
2023,10,20,金,セルリー,32900,,,41311,292,88.2,101.7
2023,10,20,金,アスパラガス,33100,,,8847,1391,62.5,106.3
2023,10,20,金,　　うち輸入,33101,,,7271,1457,91.6,100.2
2023,10,20,金,カリフラワー,33200,,,17494,318,69.9,98.5
2023,10,20,金,ブロッコリー,33300,,,133689,651,62.6,97.3
2023,10,20,金,　　うち輸入,33301,,,15,576,100.0,100.0
2023,10,20,金,レタス,33400,,,643629,262,76.2,88.5
2023,10,20,金,パセリ,33600,,,3173,4398,109.0,90.0
2023,10,20,金,きゅうり,34100,,,336992,450,58.0,98.5
2023,10,20,金,かぼちゃ,34200,,,455833,266,138.5,96.0
2023,10,20,金,なす,34300,,,204686,402,55.3,102.3
2023,10,20,金,トマト,34400,,,174697,1101,43.7,98.2
2023,10,20,金,ミニトマト,34450,,,87300,1290,49.3,100.5
2023,10,20,金,ピーマン,34500,,,160699,671,69.0,102.0
2023,10,20,金,ししとう,34600,,,8413,1746,75.8,104.3
2023,10,20,金,スイトコーン,34700,,,2898,316,84.6,98.4
2023,10,20,金,さやいんげん,35100,,,9991,1207,50.2,101.1
2023,10,20,金,さやえんどう,35200,,,1766,2163,66.9,88.8
2023,10,20,金,　　うち輸入,35201,,,697,1230,84.3,99.5
2023,10,20,金,実えんどう,35300,,,24,1211,133.3,145.7
2023,10,20,金,えだまめ,35500,,,8241,1138,58.7,113.7
2023,10,20,金,かんしょ,36100,,,285844,287,64.1,100.0
2023,10,20,金,ばれいしょ,36200,,,791152,124,81.0,98.4
2023,10,20,金,さといも,36300,,,88239,325,78.4,95.6
2023,10,20,金,やまのいも,36500,,,63879,558,67.5,98.2
2023,10,20,金,たまねぎ,36610,,,2350720,109,126.8,87.9
2023,10,20,金,　　うち輸入,36620,,,19406,120,59.0,105.3
2023,10,20,金,にんにく,36700,,,14510,1068,64.2,109.3
2023,10,20,金,　　うち輸入,36701,,,6890,466,95.9,95.3
2023,10,20,金,しょうが,37200,,,23803,545,97.2,96.5
2023,10,20,金,　　うち輸入,37201,,,3488,568,110.2,97.4
2023,10,20,金,生しいたけ,38100,,,67755,1094,76.4,102.6
2023,10,20,金,　　うち輸入,38101,,,1313,756,64.5,93.3
2023,10,20,金,なめこ,38300,,,19641,516,78.5,100.2
2023,10,20,金,えのきだけ,38400,,,142987,316,79.0,103.3
2023,10,20,金,しめじ,38500,,,96221,522,86.0,102.0
2023,10,20,金,その他の野菜,39000,,,241166,1158,79.1,105.4
2023,10,20,金,輸入野菜計,39100,,,112579,655,78.0,120.6
2023,10,20,金,他の輸入野菜,39200,,,73506,731,81.3,119.8
2023,10,21,土,野菜総量,30000,,,13502445,290,105.0,111.5
2023,10,21,土,だいこん,30100,,,1368532,131,115.9,97.8
2023,10,21,土,かぶ,30200,,,98455,163,104.2,101.9
2023,10,21,土,にんじん,30300,,,775319,221,119.5,100.0
2023,10,21,土,ごぼう,30400,,,113415,234,137.7,83.0
2023,10,21,土,たけのこ,30500,,,2661,1374,281.3,94.6
2023,10,21,土,れんこん,30600,,,114067,370,118.0,102.2
2023,10,21,土,はくさい,31100,,,2078533,113,114.1,96.6
2023,10,21,土,みずな,31300,,,49569,445,111.1,97.6
2023,10,21,土,こまつな,31500,,,138720,424,115.2,99.8
2023,10,21,土,その他の菜類,31550,,,2942,429,99.4,119.2
2023,10,21,土,ちんげんさい,31560,,,43968,368,106.6,99.7
2023,10,21,土,キャベツ,31700,,,1749905,110,103.9,102.8
2023,10,21,土,ほうれんそう,31800,,,116756,746,112.4,98.2
2023,10,21,土,ねぎ,31900,,,458273,588,123.5,95.1
2023,10,21,土,ふき,32300,,,1364,482,144.6,96.2
2023,10,21,土,うど,32400,,,12,2160,42.9,103.7
2023,10,21,土,みつば,32500,,,11843,731,107.8,96.6
2023,10,21,土,しゅんぎく,32600,,,13355,958,126.5,102.6
2023,10,21,土,にら,32800,,,67720,938,112.7,98.3
2023,10,21,土,セルリー,32900,,,56591,284,137.0,97.3
2023,10,21,土,アスパラガス,33100,,,11196,1342,126.6,96.5
2023,10,21,土,　　うち輸入,33101,,,7542,1449,103.7,99.5
2023,10,21,土,カリフラワー,33200,,,25468,294,145.6,92.5
2023,10,21,土,ブロッコリー,33300,,,166710,627,124.7,96.3
2023,10,21,土,　　うち輸入,33301,,,15,576,100.0,100.0
2023,10,21,土,レタス,33400,,,731168,253,113.6,96.6
2023,10,21,土,パセリ,33600,,,3430,3704,108.1,84.2
2023,10,21,土,きゅうり,34100,,,423350,443,125.6,98.4
2023,10,21,土,かぼちゃ,34200,,,346864,277,76.1,104.1
2023,10,21,土,なす,34300,,,307611,373,150.3,92.8
2023,10,21,土,トマト,34400,,,327986,1044,187.7,94.8
2023,10,21,土,ミニトマト,34450,,,146190,1310,167.5,101.6
2023,10,21,土,ピーマン,34500,,,191254,645,119.0,96.1
2023,10,21,土,ししとう,34600,,,10623,1688,126.3,96.7
2023,10,21,土,スイトコーン,34700,,,4086,309,141.0,97.8
2023,10,21,土,さやいんげん,35100,,,17503,1158,175.2,95.9
2023,10,21,土,さやえんどう,35200,,,2353,2315,133.2,107.0
2023,10,21,土,　　うち輸入,35201,,,917,1189,131.6,96.7
2023,10,21,土,実えんどう,35300,,,23,1165,95.8,96.2
2023,10,21,土,えだまめ,35500,,,8446,1061,102.5,93.2
2023,10,21,土,かんしょ,36100,,,331457,291,116.0,101.4
2023,10,21,土,ばれいしょ,36200,,,632243,121,79.9,97.6
2023,10,21,土,さといも,36300,,,119131,307,135.0,94.5
2023,10,21,土,やまのいも,36500,,,131289,587,205.5,105.2
2023,10,21,土,たまねぎ,36610,,,1564764,128,66.6,117.4
2023,10,21,土,　　うち輸入,36620,,,28509,116,146.9,96.7
2023,10,21,土,にんにく,36700,,,18985,1029,130.8,96.3
2023,10,21,土,　　うち輸入,36701,,,8100,479,117.6,102.8
2023,10,21,土,しょうが,37200,,,31083,531,130.6,97.4
2023,10,21,土,　　うち輸入,37201,,,3306,576,94.8,101.4
2023,10,21,土,生しいたけ,38100,,,85914,1078,126.8,98.5
2023,10,21,土,　　うち輸入,38101,,,1756,780,133.7,103.2
2023,10,21,土,なめこ,38300,,,25114,515,127.9,99.8
2023,10,21,土,えのきだけ,38400,,,171479,318,119.9,100.6
2023,10,21,土,しめじ,38500,,,130172,533,135.3,102.1
2023,10,21,土,その他の野菜,39000,,,274602,1104,113.9,95.3
2023,10,21,土,輸入野菜計,39100,,,133604,564,118.7,86.1
2023,10,21,土,他の輸入野菜,39200,,,83462,634,113.5,86.7
2023,10,23,月,野菜総量,30000,,,14836711,286,109.9,98.6
2023,10,23,月,だいこん,30100,,,1251032,129,91.4,98.5
2023,10,23,月,かぶ,30200,,,89790,169,91.2,103.7
2023,10,23,月,にんじん,30300,,,986685,218,127.3,98.6
2023,10,23,月,ごぼう,30400,,,118675,276,104.6,117.9
2023,10,23,月,たけのこ,30500,,,2717,1333,102.1,97.0
2023,10,23,月,れんこん,30600,,,95960,378,84.1,102.2
2023,10,23,月,はくさい,31100,,,2282529,101,109.8,89.4
2023,10,23,月,みずな,31300,,,50918,437,102.7,98.2
2023,10,23,月,こまつな,31500,,,146614,412,105.7,97.2
2023,10,23,月,その他の菜類,31550,,,4085,408,138.9,95.1
2023,10,23,月,ちんげんさい,31560,,,43495,373,98.9,101.4
2023,10,23,月,キャベツ,31700,,,1848827,111,105.7,100.9
2023,10,23,月,ほうれんそう,31800,,,149267,720,127.8,96.5
2023,10,23,月,ねぎ,31900,,,502024,555,109.5,94.4
2023,10,23,月,ふき,32300,,,2425,455,177.8,94.4
2023,10,23,月,うど,32400,,,188,858,1566.7,39.7
2023,10,23,月,みつば,32500,,,11240,708,94.9,96.9
2023,10,23,月,しゅんぎく,32600,,,13641,894,102.1,93.3
2023,10,23,月,にら,32800,,,68106,929,100.6,99.0
2023,10,23,月,セルリー,32900,,,37269,299,65.9,105.3
2023,10,23,月,アスパラガス,33100,,,10108,1411,90.3,105.1
2023,10,23,月,　　うち輸入,33101,,,7870,1497,104.3,103.3
2023,10,23,月,カリフラワー,33200,,,30003,281,117.8,95.6
2023,10,23,月,ブロッコリー,33300,,,256491,583,153.9,93.0
2023,10,23,月,　　うち輸入,33301,,,15,576,100.0,100.0
2023,10,23,月,レタス,33400,,,789011,237,107.9,93.7
2023,10,23,月,パセリ,33600,,,3046,3581,88.8,96.7
2023,10,23,月,きゅうり,34100,,,590514,424,139.5,95.7
2023,10,23,月,かぼちゃ,34200,,,311530,283,89.8,102.2
2023,10,23,月,なす,34300,,,320842,393,104.3,105.4
2023,10,23,月,トマト,34400,,,381130,942,116.2,90.2
2023,10,23,月,ミニトマト,34450,,,212949,1299,145.7,99.2
2023,10,23,月,ピーマン,34500,,,218405,684,114.2,106.0
2023,10,23,月,ししとう,34600,,,10267,1803,96.6,106.8
2023,10,23,月,スイトコーン,34700,,,865,396,21.2,128.2
2023,10,23,月,さやいんげん,35100,,,19379,1084,110.7,93.6
2023,10,23,月,さやえんどう,35200,,,3576,2039,152.0,88.1
2023,10,23,月,　　うち輸入,35201,,,1260,1024,137.4,86.1
2023,10,23,月,実えんどう,35300,,,5,1037,21.7,89.0
2023,10,23,月,えだまめ,35500,,,5678,1063,67.2,100.2
2023,10,23,月,かんしょ,36100,,,308504,295,93.1,101.4
2023,10,23,月,ばれいしょ,36200,,,1114324,121,176.2,100.0
2023,10,23,月,さといも,36300,,,99706,326,83.7,106.2
2023,10,23,月,やまのいも,36500,,,101776,554,77.5,94.4
2023,10,23,月,たまねぎ,36610,,,1663856,132,106.3,103.1
2023,10,23,月,　　うち輸入,36620,,,28960,124,101.6,106.9
2023,10,23,月,にんにく,36700,,,15889,1102,83.7,107.1
2023,10,23,月,　　うち輸入,36701,,,6605,481,81.5,100.4
2023,10,23,月,しょうが,37200,,,20613,587,66.3,110.5
2023,10,23,月,　　うち輸入,37201,,,3055,569,92.4,98.8
2023,10,23,月,生しいたけ,38100,,,79154,1084,92.1,100.6
2023,10,23,月,　　うち輸入,38101,,,1069,780,60.9,100.0
2023,10,23,月,なめこ,38300,,,23304,518,92.8,100.6
2023,10,23,月,えのきだけ,38400,,,168384,327,98.2,102.8
2023,10,23,月,しめじ,38500,,,90492,545,69.5,102.3
2023,10,23,月,その他の野菜,39000,,,281483,1126,102.5,102.0
2023,10,23,月,輸入野菜計,39100,,,129594,629,97.0,111.5
2023,10,23,月,他の輸入野菜,39200,,,80765,731,96.8,115.3
2023,10,24,火,野菜総量,30000,,,12858578,264,86.7,92.3
2023,10,24,火,だいこん,30100,,,1285811,123,102.8,95.3
2023,10,24,火,かぶ,30200,,,102855,159,114.6,94.1
2023,10,24,火,にんじん,30300,,,599143,226,60.7,103.7
2023,10,24,火,ごぼう,30400,,,97278,265,82.0,96.0
2023,10,24,火,たけのこ,30500,,,2249,1390,82.8,104.3
2023,10,24,火,れんこん,30600,,,101101,371,105.4,98.1
2023,10,24,火,はくさい,31100,,,2047477,94,89.7,93.1
2023,10,24,火,みずな,31300,,,47237,424,92.8,97.0
2023,10,24,火,こまつな,31500,,,133377,403,91.0,97.8
2023,10,24,火,その他の菜類,31550,,,3567,397,87.3,97.3
2023,10,24,火,ちんげんさい,31560,,,46990,375,108.0,100.5
2023,10,24,火,キャベツ,31700,,,1738832,117,94.1,105.4
2023,10,24,火,ほうれんそう,31800,,,123262,691,82.6,96.0
2023,10,24,火,ねぎ,31900,,,352803,553,70.3,99.6
2023,10,24,火,ふき,32300,,,2884,435,118.9,95.6
2023,10,24,火,うど,32400,,,12,2520,6.4,293.7
2023,10,24,火,みつば,32500,,,11749,709,104.5,100.1
2023,10,24,火,しゅんぎく,32600,,,14216,881,104.2,98.5
2023,10,24,火,にら,32800,,,61920,887,90.9,95.5
2023,10,24,火,セルリー,32900,,,49211,301,132.0,100.7
2023,10,24,火,アスパラガス,33100,,,8693,1406,86.0,99.6
2023,10,24,火,　　うち輸入,33101,,,7246,1478,92.1,98.7
2023,10,24,火,カリフラワー,33200,,,20013,287,66.7,102.1
2023,10,24,火,ブロッコリー,33300,,,160673,568,62.6,97.4
2023,10,24,火,　　うち輸入,33301,,,15,576,100.0,100.0
2023,10,24,火,レタス,33400,,,771915,226,97.8,95.4
2023,10,24,火,パセリ,33600,,,3099,3622,101.7,101.1
2023,10,24,火,きゅうり,34100,,,396939,414,67.2,97.6
2023,10,24,火,かぼちゃ,34200,,,307123,284,98.6,100.4
2023,10,24,火,なす,34300,,,247307,356,77.1,90.6
2023,10,24,火,トマト,34400,,,289933,866,76.1,91.9
2023,10,24,火,ミニトマト,34450,,,104432,1261,49.0,97.1
2023,10,24,火,ピーマン,34500,,,167857,675,76.9,98.7
2023,10,24,火,ししとう,34600,,,9075,1932,88.4,107.2
2023,10,24,火,スイトコーン,34700,,,2583,332,298.6,83.8
2023,10,24,火,さやいんげん,35100,,,13975,1064,72.1,98.2
2023,10,24,火,さやえんどう,35200,,,2486,1904,69.5,93.4
2023,10,24,火,　　うち輸入,35201,,,1216,930,96.5,90.8
2023,10,24,火,実えんどう,35300,,,35,1180,700.0,113.8
2023,10,24,火,えだまめ,35500,,,7673,1058,135.1,99.5
2023,10,24,火,かんしょ,36100,,,353749,279,114.7,94.6
2023,10,24,火,ばれいしょ,36200,,,817079,122,73.3,100.8
2023,10,24,火,さといも,36300,,,98367,309,98.7,94.8
2023,10,24,火,やまのいも,36500,,,78134,565,76.8,102.0
2023,10,24,火,たまねぎ,36610,,,1544714,132,92.8,100.0
2023,10,24,火,　　うち輸入,36620,,,27148,116,93.7,93.5
2023,10,24,火,にんにく,36700,,,17529,877,110.3,79.6
2023,10,24,火,　　うち輸入,36701,,,9548,473,144.6,98.3
2023,10,24,火,しょうが,37200,,,26130,550,126.8,93.7
2023,10,24,火,　　うち輸入,37201,,,3721,582,121.8,102.3
2023,10,24,火,生しいたけ,38100,,,76408,1090,96.5,100.6
2023,10,24,火,　　うち輸入,38101,,,1873,759,175.2,97.3
2023,10,24,火,なめこ,38300,,,23231,519,99.7,100.2
2023,10,24,火,えのきだけ,38400,,,148731,338,88.3,103.4
2023,10,24,火,しめじ,38500,,,82262,561,90.9,102.9
2023,10,24,火,その他の野菜,39000,,,256506,1105,91.1,98.1
2023,10,24,火,輸入野菜計,39100,,,129705,590,100.1,93.8
2023,10,24,火,他の輸入野菜,39200,,,78941,677,97.7,92.6
2023,10,26,木,野菜総量,30000,,,15846037,273,123.2,103.4
2023,10,26,木,だいこん,30100,,,1467524,119,114.1,96.7
2023,10,26,木,かぶ,30200,,,121058,155,117.7,97.5
2023,10,26,木,にんじん,30300,,,1038121,222,173.3,98.2
2023,10,26,木,ごぼう,30400,,,120145,249,123.5,94.0
2023,10,26,木,たけのこ,30500,,,1969,1344,87.6,96.7
2023,10,26,木,れんこん,30600,,,115220,365,114.0,98.4
2023,10,26,木,はくさい,31100,,,2578229,86,125.9,91.5
2023,10,26,木,みずな,31300,,,54625,405,115.6,95.5
2023,10,26,木,こまつな,31500,,,172540,377,129.4,93.5
2023,10,26,木,その他の菜類,31550,,,4062,425,113.9,107.1
2023,10,26,木,ちんげんさい,31560,,,48659,359,103.6,95.7
2023,10,26,木,キャベツ,31700,,,1967535,119,113.2,101.7
2023,10,26,木,ほうれんそう,31800,,,179623,626,145.7,90.6
2023,10,26,木,ねぎ,31900,,,481320,525,136.4,94.9
2023,10,26,木,ふき,32300,,,3607,435,125.1,100.0
2023,10,26,木,うど,32400,,,217,916,1808.3,36.3
2023,10,26,木,みつば,32500,,,11942,692,101.6,97.6
2023,10,26,木,しゅんぎく,32600,,,17102,811,120.3,92.1
2023,10,26,木,にら,32800,,,69429,941,112.1,106.1
2023,10,26,木,セルリー,32900,,,47322,307,96.2,102.0
2023,10,26,木,アスパラガス,33100,,,10246,1423,117.9,101.2
2023,10,26,木,　　うち輸入,33101,,,8085,1509,111.6,102.1
2023,10,26,木,カリフラワー,33200,,,25664,282,128.2,98.3
2023,10,26,木,ブロッコリー,33300,,,252671,531,157.3,93.5
2023,10,26,木,レタス,33400,,,888512,210,115.1,92.9
2023,10,26,木,パセリ,33600,,,3596,2758,116.0,76.1
2023,10,26,木,きゅうり,34100,,,603720,385,152.1,93.0
2023,10,26,木,かぼちゃ,34200,,,307051,283,100.0,99.6
2023,10,26,木,なす,34300,,,322407,390,130.4,109.6
2023,10,26,木,トマト,34400,,,460874,794,159.0,91.7
2023,10,26,木,ミニトマト,34450,,,231130,1230,221.3,97.5
2023,10,26,木,ピーマン,34500,,,240835,662,143.5,98.1
2023,10,26,木,ししとう,34600,,,11104,1722,122.4,89.1
2023,10,26,木,スイトコーン,34700,,,5784,325,223.9,97.9
2023,10,26,木,さやいんげん,35100,,,24481,1002,175.2,94.2
2023,10,26,木,さやえんどう,35200,,,3868,2240,155.6,117.6
2023,10,26,木,　　うち輸入,35201,,,745,1182,61.3,127.1
2023,10,26,木,実えんどう,35300,,,54,901,154.3,76.4
2023,10,26,木,えだまめ,35500,,,6863,985,89.4,93.1
2023,10,26,木,かんしょ,36100,,,429193,285,121.3,102.2
2023,10,26,木,ばれいしょ,36200,,,832178,124,101.8,101.6
2023,10,26,木,さといも,36300,,,106795,325,108.6,105.2
2023,10,26,木,やまのいも,36500,,,84285,567,107.9,100.4
2023,10,26,木,たまねぎ,36610,,,1766952,139,114.4,105.3
2023,10,26,木,　　うち輸入,36620,,,39122,115,144.1,99.1
2023,10,26,木,にんにく,36700,,,26789,1317,152.8,150.2
2023,10,26,木,　　うち輸入,36701,,,7246,493,75.9,104.2
2023,10,26,木,しょうが,37200,,,23395,567,89.5,103.1
2023,10,26,木,　　うち輸入,37201,,,3503,575,94.1,98.8
2023,10,26,木,生しいたけ,38100,,,90550,1066,118.5,97.8
2023,10,26,木,　　うち輸入,38101,,,1762,782,94.1,103.0
2023,10,26,木,なめこ,38300,,,25721,529,110.7,101.9
2023,10,26,木,えのきだけ,38400,,,152373,346,102.4,102.4
2023,10,26,木,しめじ,38500,,,101921,544,123.9,97.0
2023,10,26,木,その他の野菜,39000,,,306834,1006,119.6,91.0
2023,10,26,木,輸入野菜計,39100,,,150333,582,115.9,98.6
2023,10,26,木,他の輸入野菜,39200,,,89874,701,113.8,103.5
2023,10,27,金,野菜総量,30000,,,11917979,259,75.2,94.9
2023,10,27,金,だいこん,30100,,,1224218,113,83.4,95.0
2023,10,27,金,かぶ,30200,,,108076,156,89.3,100.6
2023,10,27,金,にんじん,30300,,,606705,220,58.4,99.1
2023,10,27,金,ごぼう,30400,,,82850,265,69.0,106.4
2023,10,27,金,たけのこ,30500,,,1010,1462,51.3,108.8
2023,10,27,金,れんこん,30600,,,93281,371,81.0,101.6
2023,10,27,金,はくさい,31100,,,1675799,83,65.0,96.5
2023,10,27,金,みずな,31300,,,44151,397,80.8,98.0
2023,10,27,金,こまつな,31500,,,121013,348,70.1,92.3
2023,10,27,金,その他の菜類,31550,,,3243,405,79.8,95.3
2023,10,27,金,ちんげんさい,31560,,,43714,345,89.8,96.1
2023,10,27,金,キャベツ,31700,,,1586705,120,80.6,100.8
2023,10,27,金,ほうれんそう,31800,,,139288,606,77.5,96.8
2023,10,27,金,ねぎ,31900,,,391691,517,81.4,98.5
2023,10,27,金,ふき,32300,,,2991,420,82.9,96.6
