年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,8,22,金,バナナ,50100,,,455842,211,79.1,85.4
2025,8,22,金,パイナップル,50300,,,77636,269,99.0,95.7
2025,8,22,金,レモン,50400,,,31863,420,92.6,94.4
2025,8,22,金,オレンジ,50600,,,29837,378,54.7,105.6
2025,8,22,金,おうとう,50700,,,34,1588,45.9,96.9
2025,8,22,金,キウイフルツ,50800,,,154115,625,127.6,89.2
2025,8,22,金,メロン,50850,,,3555,392,81.7,89.7
2025,8,23,土,みかん,40100,,,95291,899,508.0,100.0
2025,8,23,土,りんご計,42000,,,260978,464,110.0,95.7
2025,8,23,土,日本なし計,43000,,,576027,536,121.3,98.9
2025,8,23,土,かき計,43500,,,4486,831,84.9,103.5
2025,8,23,土,もも,44100,,,291518,809,134.5,103.2
2025,8,23,土,すもも,44700,,,35701,816,85.0,99.4
2025,8,23,土,おうとう,44800,,,4,3453,−,−
2025,8,23,土,ぶどう計,45000,,,389546,1560,106.1,101.6
2025,8,23,土,くり,45700,,,145,903,151.0,94.3
2025,8,23,土,いちご,46100,,,1359,3237,118.6,106.9
2025,8,23,土,メロン計,47000,,,184377,467,112.6,95.3
2025,8,23,土,すいか,48100,,,514696,240,115.8,101.3
2025,8,23,土,バナナ,50100,,,355801,206,78.1,97.6
2025,8,23,土,パイナップル,50300,,,87996,293,113.3,108.9
2025,8,23,土,レモン,50400,,,34474,394,108.2,93.8
2025,8,23,土,オレンジ,50600,,,40035,343,134.2,90.7
2025,8,23,土,キウイフルツ,50800,,,68191,721,44.2,115.4
2025,8,23,土,メロン,50850,,,959,504,27.0,128.6
2025,8,25,月,みかん,40100,,,62363,817,65.4,90.9
2025,8,25,月,りんご計,42000,,,347907,466,133.3,100.4
2025,8,25,月,日本なし計,43000,,,839725,508,145.8,94.8
2025,8,25,月,かき計,43500,,,6312,839,140.7,101.0
2025,8,25,月,もも,44100,,,355896,758,122.1,93.7
2025,8,25,月,すもも,44700,,,47585,790,133.3,96.8
2025,8,25,月,うめ,44950,,,136191,413,−,−
2025,8,25,月,ぶどう計,45000,,,427022,1494,109.6,95.8
2025,8,25,月,くり,45700,,,650,979,448.3,108.4
2025,8,25,月,いちご,46100,,,2038,3257,150.0,100.6
2025,8,25,月,メロン計,47000,,,219651,471,119.1,100.9
2025,8,25,月,すいか,48100,,,446463,239,86.7,99.6
2025,8,25,月,バナナ,50100,,,511460,227,143.7,110.2
2025,8,25,月,パイナップル,50300,,,60140,267,68.3,91.1
2025,8,25,月,レモン,50400,,,32408,409,94.0,103.8
2025,8,25,月,オレンジ,50600,,,44816,354,111.9,103.2
2025,8,25,月,おうとう,50700,,,83,930,−,−
2025,8,25,月,キウイフルツ,50800,,,136297,678,199.9,94.0
2025,8,25,月,メロン,50850,,,1929,479,201.1,95.0
2025,8,26,火,みかん,40100,,,34721,834,55.7,102.1
2025,8,26,火,りんご計,42000,,,254885,452,73.3,97.0
2025,8,26,火,日本なし計,43000,,,594746,507,70.8,99.8
2025,8,26,火,かき計,43500,,,6839,893,108.3,106.4
2025,8,26,火,もも,44100,,,309608,802,87.0,105.8
2025,8,26,火,すもも,44700,,,36797,783,77.3,99.1
2025,8,26,火,ぶどう計,45000,,,411848,1507,96.4,100.9
2025,8,26,火,くり,45700,,,1414,1144,217.5,116.9
2025,8,26,火,いちご,46100,,,1555,3266,76.3,100.3
2025,8,26,火,メロン計,47000,,,170174,489,77.5,103.8
2025,8,26,火,すいか,48100,,,469198,244,105.1,102.1
2025,8,26,火,バナナ,50100,,,511289,207,100.0,91.2
2025,8,26,火,パイナップル,50300,,,69303,269,115.0,100.4
2025,8,26,火,レモン,50400,,,31606,406,97.5,99.3
2025,8,26,火,オレンジ,50600,,,56204,336,125.4,94.9
2025,8,26,火,おうとう,50700,,,8269,6376,9962.7,685.6
2025,8,26,火,キウイフルツ,50800,,,116753,728,85.7,107.4
2025,8,26,火,メロン,50850,,,1363,264,70.2,55.3
2025,8,28,木,みかん,40100,,,104196,848,300.1,101.7
2025,8,28,木,りんご計,42000,,,344416,459,135.1,101.5
2025,8,28,木,日本なし計,43000,,,1092569,525,183.7,103.6
2025,8,28,木,かき計,43500,,,6711,782,98.1,87.6
2025,8,28,木,もも,44100,,,402029,786,129.9,98.0
2025,8,28,木,すもも,44700,,,41110,764,111.7,97.6
2025,8,28,木,ぶどう計,45000,,,481271,1487,116.9,98.7
2025,8,28,木,くり,45700,,,6619,1095,468.1,95.7
2025,8,28,木,いちご,46100,,,2424,3306,155.9,101.2
2025,8,28,木,メロン計,47000,,,213169,480,125.3,98.2
2025,8,28,木,すいか,48100,,,399421,237,85.1,97.1
2025,8,28,木,バナナ,50100,,,497203,223,97.2,107.7
2025,8,28,木,パイナップル,50300,,,68352,266,98.6,98.9
2025,8,28,木,レモン,50400,,,34383,410,108.8,101.0
2025,8,28,木,オレンジ,50600,,,37538,359,66.8,106.8
2025,8,28,木,おうとう,50700,,,82,158,1.0,2.5
2025,8,28,木,キウイフルツ,50800,,,75976,716,65.1,98.4
2025,8,28,木,メロン,50850,,,2350,405,172.4,153.4
2025,8,29,金,みかん,40100,,,16236,736,15.6,86.8
2025,8,29,金,りんご計,42000,,,280333,444,81.4,96.7
2025,8,29,金,日本なし計,43000,,,597659,505,54.7,96.2
2025,8,29,金,かき計,43500,,,183,511,2.7,65.3
2025,8,29,金,もも,44100,,,258771,740,64.4,94.1
2025,8,29,金,すもも,44700,,,38829,801,94.5,104.8
2025,8,29,金,ぶどう計,45000,,,438107,1479,91.0,99.5
2025,8,29,金,くり,45700,,,2562,1118,38.7,102.1
2025,8,29,金,いちご,46100,,,1278,3372,52.7,102.0
2025,8,29,金,メロン計,47000,,,149923,488,70.3,101.7
2025,8,29,金,すいか,48100,,,445394,246,111.5,103.8
2025,8,29,金,バナナ,50100,,,609552,216,122.6,96.9
2025,8,29,金,パイナップル,50300,,,65887,273,96.4,102.6
2025,8,29,金,レモン,50400,,,30629,412,89.1,100.5
2025,8,29,金,オレンジ,50600,,,37219,356,99.2,99.2
2025,8,29,金,キウイフルツ,50800,,,101639,698,133.8,97.5
2025,8,29,金,メロン,50850,,,4086,389,173.9,96.0
2025,8,30,土,みかん,40100,,,78999,854,486.6,116.0
2025,8,30,土,りんご計,42000,,,349888,433,124.8,97.5
2025,8,30,土,日本なし計,43000,,,722813,515,120.9,102.0
2025,8,30,土,かき計,43500,,,8067,908,4408.2,177.7
2025,8,30,土,もも,44100,,,324407,779,125.4,105.3
2025,8,30,土,すもも,44700,,,33929,779,87.4,97.3
2025,8,30,土,ぶどう計,45000,,,464788,1479,106.1,100.0
2025,8,30,土,くり,45700,,,11980,1217,467.6,108.9
2025,8,30,土,いちご,46100,,,1282,3178,100.3,94.2
2025,8,30,土,メロン計,47000,,,139586,506,93.1,103.7
2025,8,30,土,すいか,48100,,,357246,240,80.2,97.6
2025,8,30,土,バナナ,50100,,,424145,234,69.6,108.3
2025,8,30,土,パイナップル,50300,,,109792,296,166.6,108.4
2025,8,30,土,レモン,50400,,,37060,409,121.0,99.3
2025,8,30,土,オレンジ,50600,,,50390,366,135.4,102.8
2025,8,30,土,おうとう,50700,,,8,2160,−,−
2025,8,30,土,キウイフルツ,50800,,,118501,702,116.6,100.6
2025,8,30,土,メロン,50850,,,2483,474,60.8,121.9
2025,9,1,月,みかん,40100,,,75232,782,95.2,91.6
2025,9,1,月,りんご計,42000,,,450056,427,128.6,98.6
2025,9,1,月,日本なし計,43000,,,924086,483,127.8,93.8
2025,9,1,月,かき計,43500,,,9115,833,113.0,91.7
2025,9,1,月,もも,44100,,,377828,699,116.5,89.7
2025,9,1,月,すもも,44700,,,37516,755,110.6,96.9
2025,9,1,月,ぶどう計,45000,,,478622,1449,103.0,98.0
2025,9,1,月,くり,45700,,,15787,1148,131.8,94.3
2025,9,1,月,いちご,46100,,,1866,3233,145.6,101.7
2025,9,1,月,メロン計,47000,,,105213,565,75.4,111.7
2025,9,1,月,すいか,48100,,,259721,260,72.7,108.3
2025,9,1,月,バナナ,50100,,,511699,206,120.6,88.0
2025,9,1,月,パイナップル,50300,,,58131,275,52.9,92.9
2025,9,1,月,レモン,50400,,,23028,394,62.1,96.3
2025,9,1,月,オレンジ,50600,,,38388,339,76.2,92.6
2025,9,1,月,おうとう,50700,,,9,1860,112.5,86.1
2025,9,1,月,キウイフルツ,50800,,,110196,735,93.0,104.7
2025,9,1,月,メロン,50850,,,1645,449,66.3,94.7
2025,9,2,火,みかん,40100,,,30712,866,40.8,110.7
2025,9,2,火,りんご計,42000,,,329765,436,73.3,102.1
2025,9,2,火,日本なし計,43000,,,629687,495,68.1,102.5
2025,9,2,火,かき計,43500,,,10129,779,111.1,93.5
2025,9,2,火,もも,44100,,,323100,744,85.5,106.4
2025,9,2,火,すもも,44700,,,27800,748,74.1,99.1
2025,9,2,火,ぶどう計,45000,,,452026,1451,94.4,100.1
2025,9,2,火,くり,45700,,,19731,1178,125.0,102.6
2025,9,2,火,いちご,46100,,,1860,3261,99.7,100.9
2025,9,2,火,メロン計,47000,,,107853,553,102.5,97.9
2025,9,2,火,すいか,48100,,,241800,270,93.1,103.8
2025,9,2,火,バナナ,50100,,,338107,195,66.1,94.7
2025,9,2,火,パイナップル,50300,,,78154,270,134.4,98.2
2025,9,2,火,レモン,50400,,,26397,392,114.6,99.5
2025,9,2,火,オレンジ,50600,,,49864,332,129.9,97.9
2025,9,2,火,キウイフルツ,50800,,,72003,705,65.3,95.9
2025,9,2,火,メロン,50850,,,3385,244,205.8,54.3
2025,9,3,水,みかん,40100,,,180,278,0.6,32.1
2025,9,3,水,りんご計,42000,,,820,739,0.2,169.5
2025,9,3,水,日本なし計,43000,,,100,670,0.0,135.4
2025,9,3,水,もも,44100,,,1280,568,0.4,76.3
2025,9,3,水,ぶどう計,45000,,,777,871,0.2,60.0
2025,9,3,水,メロン計,47000,,,160,878,0.1,158.8
2025,9,3,水,バナナ,50100,,,20355,260,6.0,133.3
2025,9,3,水,パイナップル,50300,,,10840,321,13.9,118.9
2025,9,3,水,レモン,50400,,,248,472,0.9,120.4
2025,9,3,水,オレンジ,50600,,,1630,370,3.3,111.4
2025,9,3,水,キウイフルツ,50800,,,386,790,0.5,112.1
2025,9,4,木,みかん,40100,,,81552,642,******,230.9
2025,9,4,木,りんご計,42000,,,462879,425,******,57.5
2025,9,4,木,日本なし計,43000,,,959894,490,******,73.1
2025,9,4,木,かき計,43500,,,11860,765,−,−
2025,9,4,木,もも,44100,,,341932,700,******,123.2
2025,9,4,木,すもも,44700,,,31832,744,−,−
2025,9,4,木,ぶどう計,45000,,,529981,1453,******,166.8
2025,9,4,木,くり,45700,,,28401,1112,−,−
2025,9,4,木,いちご,46100,,,2425,3245,−,−
2025,9,4,木,メロン計,47000,,,121346,554,******,63.1
2025,9,4,木,すいか,48100,,,353001,259,−,−
2025,9,4,木,バナナ,50100,,,393276,215,1932.1,82.7
2025,9,4,木,パイナップル,50300,,,63531,263,586.1,81.9
2025,9,4,木,レモン,50400,,,24988,403,******,85.4
2025,9,4,木,オレンジ,50600,,,42252,335,2592.1,90.5
2025,9,4,木,キウイフルツ,50800,,,96932,684,******,86.6
2025,9,4,木,メロン,50850,,,2224,356,−,−
2025,9,5,金,みかん,40100,,,58102,401,71.2,62.5
2025,9,5,金,りんご計,42000,,,346089,438,74.8,103.1
2025,9,5,金,日本なし計,43000,,,532986,494,55.5,100.8
2025,9,5,金,かき計,43500,,,4167,654,35.1,85.5
2025,9,5,金,もも,44100,,,204998,652,60.0,93.1
2025,9,5,金,すもも,44700,,,19013,762,59.7,102.4
2025,9,5,金,ぶどう計,45000,,,492650,1461,93.0,100.6
2025,9,5,金,くり,45700,,,20378,1107,71.8,99.6
2025,9,5,金,いちご,46100,,,1145,3205,47.2,98.8
2025,9,5,金,メロン計,47000,,,87692,581,72.3,104.9
2025,9,5,金,すいか,48100,,,165037,260,46.8,100.4
2025,9,5,金,バナナ,50100,,,472794,212,120.2,98.6
2025,9,5,金,パイナップル,50300,,,79310,269,124.8,102.3
2025,9,5,金,レモン,50400,,,22152,457,88.7,113.4
2025,9,5,金,オレンジ,50600,,,46490,353,110.0,105.4
2025,9,5,金,キウイフルツ,50800,,,104980,690,108.3,100.9
2025,9,5,金,メロン,50850,,,2045,431,92.0,121.1
2025,9,6,土,みかん,40100,,,112365,527,193.4,131.4
2025,9,6,土,りんご計,42000,,,383121,422,110.7,96.3
2025,9,6,土,日本なし計,43000,,,603901,500,113.3,101.2
2025,9,6,土,かき計,43500,,,36182,584,868.3,89.3
2025,9,6,土,もも,44100,,,220172,659,107.4,101.1
2025,9,6,土,すもも,44700,,,24708,789,130.0,103.5
2025,9,6,土,ぶどう計,45000,,,481431,1465,97.7,100.3
2025,9,6,土,くり,45700,,,27080,1080,132.9,97.6
2025,9,6,土,いちご,46100,,,1558,3092,136.1,96.5
2025,9,6,土,メロン計,47000,,,74446,636,84.9,109.5
2025,9,6,土,すいか,48100,,,173556,306,105.2,117.7
2025,9,6,土,バナナ,50100,,,436518,196,92.3,92.5
2025,9,6,土,パイナップル,50300,,,83889,278,105.8,103.3
2025,9,6,土,レモン,50400,,,33006,354,149.0,77.5
2025,9,6,土,オレンジ,50600,,,45146,353,97.1,100.0
2025,9,6,土,キウイフルツ,50800,,,149676,704,142.6,102.0
2025,9,6,土,メロン,50850,,,941,553,46.0,128.3
2025,9,8,月,みかん,40100,,,119451,438,106.3,83.1
2025,9,8,月,りんご計,42000,,,439462,422,114.7,100.0
2025,9,8,月,日本なし計,43000,,,773168,487,128.0,97.4
2025,9,8,月,かき計,43500,,,50690,567,140.1,97.1
2025,9,8,月,もも,44100,,,223202,651,101.4,98.8
2025,9,8,月,すもも,44700,,,26525,772,107.4,97.8
2025,9,8,月,ぶどう計,45000,,,506523,1439,105.2,98.2
2025,9,8,月,くり,45700,,,34489,1061,127.4,98.2
2025,9,8,月,いちご,46100,,,1706,3261,109.5,105.5
2025,9,8,月,メロン計,47000,,,73765,648,99.1,101.9
2025,9,8,月,すいか,48100,,,105358,295,60.7,96.4
2025,9,8,月,バナナ,50100,,,415961,221,95.3,112.8
2025,9,8,月,パイナップル,50300,,,62536,269,74.5,96.8
2025,9,8,月,レモン,50400,,,23490,399,71.2,112.7
2025,9,8,月,オレンジ,50600,,,34707,340,76.9,96.3
2025,9,8,月,キウイフルツ,50800,,,86452,697,57.8,99.0
2025,9,8,月,メロン,50850,,,3257,391,346.1,70.7
2025,9,9,火,みかん,40100,,,80468,423,67.4,96.6
2025,9,9,火,りんご計,42000,,,341436,426,77.7,100.9
2025,9,9,火,日本なし計,43000,,,636774,483,82.4,99.2
2025,9,9,火,かき計,43500,,,17879,629,35.3,110.9
2025,9,9,火,もも,44100,,,180247,706,80.8,108.4
2025,9,9,火,すもも,44700,,,26587,805,100.2,104.3
2025,9,9,火,ぶどう計,45000,,,513132,1452,101.3,100.9
2025,9,9,火,くり,45700,,,35012,1043,101.5,98.3
2025,9,9,火,いちご,46100,,,1499,3191,87.9,97.9
2025,9,9,火,メロン計,47000,,,75460,615,102.3,94.9
2025,9,9,火,すいか,48100,,,156416,297,148.5,100.7
2025,9,9,火,バナナ,50100,,,646364,214,155.4,96.8
2025,9,9,火,パイナップル,50300,,,74586,261,119.3,97.0
2025,9,9,火,レモン,50400,,,56831,373,241.9,93.5
2025,9,9,火,オレンジ,50600,,,48179,354,138.8,104.1
2025,9,9,火,キウイフルツ,50800,,,81751,698,94.6,100.1
2025,9,9,火,メロン,50850,,,3482,296,106.9,75.7
2025,9,11,木,みかん,40100,,,304473,409,378.4,96.7
2025,9,11,木,りんご計,42000,,,530445,424,155.4,99.5
2025,9,11,木,日本なし計,43000,,,1044709,471,164.1,97.5
2025,9,11,木,かき計,43500,,,172520,503,964.9,80.0
2025,9,11,木,もも,44100,,,195881,725,108.7,102.7
2025,9,11,木,すもも,44700,,,32424,807,122.0,100.2
2025,9,11,木,ぶどう計,45000,,,577977,1446,112.6,99.6
2025,9,11,木,くり,45700,,,48613,1015,138.8,97.3
2025,9,11,木,いちご,46100,,,2324,3206,155.0,100.5
2025,9,11,木,メロン計,47000,,,68321,678,90.5,110.2
2025,9,11,木,すいか,48100,,,150464,297,96.2,100.0
2025,9,11,木,バナナ,50100,,,365618,220,56.6,102.8
2025,9,11,木,パイナップル,50300,,,73633,262,98.7,100.4
2025,9,11,木,レモン,50400,,,28182,410,49.6,109.9
2025,9,11,木,オレンジ,50600,,,38626,335,80.2,94.6
2025,9,11,木,キウイフルツ,50800,,,79119,690,96.8,98.9
2025,9,11,木,メロン,50850,,,2723,388,78.2,131.1
2025,9,12,金,みかん,40100,,,172015,365,56.5,89.2
2025,9,12,金,りんご計,42000,,,471254,442,88.8,104.2
2025,9,12,金,日本なし計,43000,,,736604,478,70.5,101.5
2025,9,12,金,かき計,43500,,,118467,490,68.7,97.4
2025,9,12,金,もも,44100,,,104046,717,53.1,98.9
2025,9,12,金,すもも,44700,,,20468,802,63.1,99.4
2025,9,12,金,ぶどう計,45000,,,504922,1458,87.4,100.8
2025,9,12,金,くり,45700,,,33085,964,68.1,95.0
2025,9,12,金,いちご,46100,,,1099,3291,47.3,102.7
2025,9,12,金,メロン計,47000,,,64728,710,94.7,104.7
2025,9,12,金,すいか,48100,,,64991,276,43.2,92.9
2025,9,12,金,キウイフルツ,49300,,,56,508,−,−
2025,9,12,金,バナナ,50100,,,558470,225,152.7,102.3
2025,9,12,金,パイナップル,50300,,,67330,273,91.4,104.2
2025,9,12,金,レモン,50400,,,26777,442,95.0,107.8
2025,9,12,金,オレンジ,50600,,,53725,335,139.1,100.0
2025,9,12,金,キウイフルツ,50800,,,86922,751,109.9,108.8
2025,9,12,金,メロン,50850,,,3361,427,123.4,110.1
2025,9,13,土,みかん,40100,,,214860,405,124.9,111.0
2025,9,13,土,りんご計,42000,,,529838,429,112.4,97.1
2025,9,13,土,日本なし計,43000,,,815923,481,110.8,100.6
2025,9,13,土,かき計,43500,,,157305,502,132.8,102.4
2025,9,13,土,もも,44100,,,150834,729,145.0,101.7
2025,9,13,土,すもも,44700,,,25048,814,122.4,101.5
2025,9,13,土,ぶどう計,45000,,,545813,1470,108.1,100.8
2025,9,13,土,くり,45700,,,66639,928,201.4,96.3
2025,9,13,土,いちご,46100,,,1423,3227,129.5,98.1
2025,9,13,土,メロン計,47000,,,75202,683,116.2,96.2
2025,9,13,土,すいか,48100,,,102483,328,157.7,118.8
2025,9,13,土,バナナ,50100,,,446246,217,79.9,96.4
2025,9,13,土,パイナップル,50300,,,105143,284,156.2,104.0
2025,9,13,土,レモン,50400,,,47145,377,176.1,85.3
2025,9,13,土,オレンジ,50600,,,53406,354,99.4,105.7
2025,9,13,土,キウイフルツ,50800,,,148463,696,170.8,92.7
2025,9,13,土,メロン,50850,,,2853,459,84.9,107.5
2025,9,15,月,みかん,40100,,,1760,250,1.0,69.4
2025,9,15,月,りんご計,42000,,,3120,560,0.7,126.7
2025,9,15,月,日本なし計,43000,,,30,580,0.0,121.3
2025,9,15,月,ぶどう計,45000,,,140,1752,0.0,120.2
2025,9,15,月,メロン計,47000,,,312,531,0.5,74.8
2025,9,15,月,バナナ,50100,,,7403,277,1.3,123.1
2025,9,15,月,パイナップル,50300,,,5160,318,7.7,116.5
2025,9,15,月,レモン,50400,,,83,600,0.3,135.7
2025,9,15,月,オレンジ,50600,,,894,384,1.7,114.6
2025,9,15,月,キウイフルツ,50800,,,243,785,0.3,104.5
2025,9,15,月,メロン,50850,,,65,465,1.9,108.9
2025,9,16,火,みかん,40100,,,431595,346,******,138.4
2025,9,16,火,りんご計,42000,,,614581,419,******,74.8
2025,9,16,火,日本なし計,43000,,,1352453,460,******,79.3
2025,9,16,火,かき計,43500,,,330156,469,−,−
2025,9,16,火,もも,44100,,,155212,749,−,−
2025,9,16,火,すもも,44700,,,31823,848,−,−
2025,9,16,火,ぶどう計,45000,,,621302,1447,******,82.6
2025,9,16,火,くり,45700,,,70201,940,−,−
2025,9,16,火,いちご,46100,,,2972,3255,−,−
2025,9,16,火,メロン計,47000,,,82750,705,******,132.8
2025,9,16,火,すいか,48100,,,97548,333,−,−
2025,9,16,火,キウイフルツ,49300,,,52,429,−,−
2025,9,16,火,バナナ,50100,,,623597,238,8423.6,85.9
2025,9,16,火,パイナップル,50300,,,85952,268,1665.7,84.3
2025,9,16,火,レモン,50400,,,31768,446,******,74.3
2025,9,16,火,オレンジ,50600,,,72248,327,8081.4,85.2
2025,9,16,火,キウイフルツ,50800,,,58657,705,******,89.8
2025,9,16,火,メロン,50850,,,3561,412,5478.5,88.6
2025,9,17,水,みかん,40100,,,6970,444,1.6,128.3
2025,9,17,水,りんご計,42000,,,12883,396,2.1,94.5
2025,9,17,水,日本なし計,43000,,,22220,447,1.6,97.2
2025,9,17,水,すもも,44700,,,1374,499,4.3,58.8
2025,9,17,水,ぶどう計,45000,,,9712,1030,1.6,71.2
2025,9,17,水,くり,45700,,,105,1010,0.1,107.4
2025,9,17,水,いちご,46100,,,74,2179,2.5,66.9
2025,9,17,水,メロン計,47000,,,9260,611,11.2,86.7
2025,9,17,水,すいか,48100,,,11145,249,11.4,74.8
2025,9,17,水,バナナ,50100,,,17752,264,2.8,110.9
2025,9,17,水,パイナップル,50300,,,520,276,0.6,103.0
2025,9,17,水,レモン,50400,,,1091,446,3.4,100.0
2025,9,17,水,オレンジ,50600,,,390,384,0.5,117.4
2025,9,17,水,キウイフルツ,50800,,,628,889,1.1,126.1
2025,9,18,木,みかん,40100,,,448995,339,6441.8,76.4
2025,9,18,木,りんご計,42000,,,568379,398,4411.9,100.5
2025,9,18,木,日本なし計,43000,,,1110240,458,4996.6,102.5
2025,9,18,木,かき計,43500,,,310676,453,−,−
2025,9,18,木,もも,44100,,,127921,778,−,−
2025,9,18,木,すもも,44700,,,30190,880,2197.2,176.4
2025,9,18,木,ぶどう計,45000,,,562067,1503,5787.3,145.9
2025,9,18,木,くり,45700,,,56661,930,******,92.1
2025,9,18,木,いちご,46100,,,1981,3380,2677.0,155.1
2025,9,18,木,メロン計,47000,,,94389,701,1019.3,114.7
2025,9,18,木,すいか,48100,,,99105,317,889.2,127.3
2025,9,18,木,バナナ,50100,,,407044,221,2292.9,83.7
2025,9,18,木,パイナップル,50300,,,85862,273,******,98.9
2025,9,18,木,レモン,50400,,,43067,374,3947.5,83.9
2025,9,18,木,オレンジ,50600,,,64656,304,******,79.2
2025,9,18,木,キウイフルツ,50800,,,71161,690,******,77.6
2025,9,18,木,メロン,50850,,,1907,393,−,−
2025,9,19,金,みかん,40100,,,282417,342,62.9,100.9
2025,9,19,金,りんご計,42000,,,464142,395,81.7,99.2
2025,9,19,金,日本なし計,43000,,,650061,467,58.6,102.0
2025,9,19,金,かき計,43500,,,234748,458,75.6,101.1
2025,9,19,金,もも,44100,,,59523,760,46.5,97.7
2025,9,19,金,すもも,44700,,,21317,866,70.6,98.4
2025,9,19,金,ぶどう計,45000,,,478630,1509,85.2,100.4
2025,9,19,金,くり,45700,,,37344,902,65.9,97.0
2025,9,19,金,いちご,46100,,,1190,3430,60.1,101.5
2025,9,19,金,メロン計,47000,,,77069,709,81.7,101.1
2025,9,19,金,すいか,48100,,,69497,298,70.1,94.0
2025,9,19,金,バナナ,50100,,,373822,220,91.8,99.5
2025,9,19,金,パイナップル,50300,,,71557,269,83.3,98.5
2025,9,19,金,レモン,50400,,,31094,389,72.2,104.0
2025,9,19,金,オレンジ,50600,,,47211,354,73.0,116.4
2025,9,19,金,キウイフルツ,50800,,,101169,691,142.2,100.1
2025,9,19,金,メロン,50850,,,2424,426,127.1,108.4
2025,9,20,土,みかん,40100,,,486856,327,172.4,95.6
2025,9,20,土,りんご計,42000,,,455720,404,98.2,102.3
2025,9,20,土,日本なし計,43000,,,626319,458,96.3,98.1
2025,9,20,土,かき計,43500,,,290862,452,123.9,98.7
2025,9,20,土,もも,44100,,,60419,789,101.5,103.8
2025,9,20,土,すもも,44700,,,22927,855,107.6,98.7
2025,9,20,土,ぶどう計,45000,,,492572,1530,102.9,101.4
2025,9,20,土,くり,45700,,,37848,913,101.3,101.2
2025,9,20,土,いちご,46100,,,1497,3405,125.8,99.3
2025,9,20,土,メロン計,47000,,,67128,721,87.1,101.7
