年,月,日,曜日,品目名,品目コード,数量,価格
2021,1,25,月,ブロッコリー,33300,243691,402
2021,1,25,月,レタス,33400,495201,226
2021,1,25,月,きゅうり,34100,626947,388
2021,1,25,月,かぼちゃ,34200,267513,195
2021,1,25,月,なす,34300,245496,466
2021,1,25,月,トマト,34400,711767,260
2021,1,25,月,ミニトマト,34450,263933,506
2021,1,25,月,ピーマン,34500,209353,655
2021,1,25,月,ししとう,34600,6898,1177
2021,1,25,月,そらまめ,35400,10458,583
2021,1,25,月,えだまめ,35500,229,2436
2021,1,25,月,さといも,36300,58342,343
2021,1,25,月,たまねぎ,36610,1986858,88
2021,1,25,月,にんにく,36700,17405,1229
2021,1,25,月,しょうが,37200,20150,698
2021,1,25,月,生しいたけ,38100,79193,1012
2021,1,25,月,なめこ,38300,24694,478
2021,1,25,月,えのきだけ,38400,162844,337
2021,1,25,月,しめじ,38500,90850,511
2021,1,26,火,だいこん,30100,931951,82
2021,1,26,火,かぶ,30200,102135,135
2021,1,26,火,にんじん,30300,777209,125
2021,1,26,火,ごぼう,30400,81328,425
2021,1,26,火,たけのこ,30500,1221,1180
2021,1,26,火,れんこん,30600,91382,380
2021,1,26,火,はくさい,31100,1536616,47
2021,1,26,火,みずな,31300,48858,385
2021,1,26,火,こまつな,31500,87101,480
2021,1,26,火,ちんげんさい,31560,34683,392
2021,1,26,火,キャベツ,31700,1625507,101
2021,1,26,火,ほうれんそう,31800,125751,585
2021,1,26,火,ねぎ,31900,375934,432
2021,1,26,火,みつば,32500,14128,565
2021,1,26,火,しゅんぎく,32600,25132,725
2021,1,26,火,にら,32800,56860,1019
2021,1,26,火,アスパラガス,33100,10563,1236
2021,1,26,火,カリフラワー,33200,56722,235
2021,1,26,火,ブロッコリー,33300,294724,388
2021,1,26,火,レタス,33400,500935,224
2021,1,26,火,きゅうり,34100,382495,389
2021,1,26,火,かぼちゃ,34200,260784,216
2021,1,26,火,なす,34300,150703,475
2021,1,26,火,トマト,34400,507125,253
2021,1,26,火,ミニトマト,34450,173387,517
2021,1,26,火,ピーマン,34500,155747,666
2021,1,26,火,ししとう,34600,6042,1212
2021,1,26,火,そらまめ,35400,9822,588
2021,1,26,火,えだまめ,35500,132,2479
2021,1,26,火,さといも,36300,57172,327
2021,1,26,火,たまねぎ,36610,1631476,86
2021,1,26,火,にんにく,36700,22420,1347
2021,1,26,火,しょうが,37200,22691,704
2021,1,26,火,生しいたけ,38100,78936,1019
2021,1,26,火,なめこ,38300,26856,478
2021,1,26,火,えのきだけ,38400,164772,339
2021,1,26,火,しめじ,38500,91856,533
2021,1,28,木,だいこん,30100,1436254,83
2021,1,28,木,かぶ,30200,127305,135
2021,1,28,木,にんじん,30300,853332,119
2021,1,28,木,ごぼう,30400,120751,406
2021,1,28,木,たけのこ,30500,2157,1331
2021,1,28,木,れんこん,30600,92954,394
2021,1,28,木,はくさい,31100,1902235,46
2021,1,28,木,みずな,31300,56492,374
2021,1,28,木,こまつな,31500,127505,464
2021,1,28,木,ちんげんさい,31560,41531,371
2021,1,28,木,キャベツ,31700,2006197,89
2021,1,28,木,ほうれんそう,31800,209500,559
2021,1,28,木,ねぎ,31900,412033,439
2021,1,28,木,みつば,32500,15742,605
2021,1,28,木,しゅんぎく,32600,30798,676
2021,1,28,木,にら,32800,69810,1009
2021,1,28,木,アスパラガス,33100,12094,1395
2021,1,28,木,カリフラワー,33200,71060,198
2021,1,28,木,ブロッコリー,33300,413899,343
2021,1,28,木,レタス,33400,824216,243
2021,1,28,木,きゅうり,34100,612844,398
2021,1,28,木,かぼちゃ,34200,329783,215
2021,1,28,木,なす,34300,210446,481
2021,1,28,木,トマト,34400,804364,246
2021,1,28,木,ミニトマト,34450,254779,507
2021,1,28,木,ピーマン,34500,194490,656
2021,1,28,木,ししとう,34600,7341,1142
2021,1,28,木,そらまめ,35400,11100,623
2021,1,28,木,えだまめ,35500,240,2369
2021,1,28,木,さといも,36300,64966,338
2021,1,28,木,たまねぎ,36610,1874329,91
2021,1,28,木,にんにく,36700,27171,1615
2021,1,28,木,しょうが,37200,23682,681
2021,1,28,木,生しいたけ,38100,89220,1017
2021,1,28,木,なめこ,38300,26045,476
2021,1,28,木,えのきだけ,38400,162501,338
2021,1,28,木,しめじ,38500,108230,506
2021,1,29,金,だいこん,30100,1121075,83
2021,1,29,金,かぶ,30200,100852,138
2021,1,29,金,にんじん,30300,705170,122
2021,1,29,金,ごぼう,30400,83492,435
2021,1,29,金,たけのこ,30500,1871,1311
2021,1,29,金,れんこん,30600,83927,398
2021,1,29,金,はくさい,31100,1793612,46
2021,1,29,金,みずな,31300,44127,360
2021,1,29,金,こまつな,31500,94080,451
2021,1,29,金,ちんげんさい,31560,34183,361
2021,1,29,金,キャベツ,31700,1644161,87
2021,1,29,金,ほうれんそう,31800,172505,537
2021,1,29,金,ねぎ,31900,355778,445
2021,1,29,金,みつば,32500,17622,635
2021,1,29,金,しゅんぎく,32600,26479,652
2021,1,29,金,にら,32800,55773,999
2021,1,29,金,アスパラガス,33100,11081,1129
2021,1,29,金,カリフラワー,33200,53004,191
2021,1,29,金,ブロッコリー,33300,323902,327
2021,1,29,金,レタス,33400,578951,242
2021,1,29,金,きゅうり,34100,379256,409
2021,1,29,金,かぼちゃ,34200,286304,214
2021,1,29,金,なす,34300,133417,505
2021,1,29,金,トマト,34400,446135,277
2021,1,29,金,ミニトマト,34450,179104,504
2021,1,29,金,ピーマン,34500,142962,661
2021,1,29,金,ししとう,34600,4719,1295
2021,1,29,金,そらまめ,35400,8270,630
2021,1,29,金,えだまめ,35500,192,2410
2021,1,29,金,さといも,36300,61529,324
2021,1,29,金,たまねぎ,36610,1797154,87
2021,1,29,金,にんにく,36700,30356,1648
2021,1,29,金,しょうが,37200,18946,682
2021,1,29,金,生しいたけ,38100,80408,999
2021,1,29,金,なめこ,38300,22964,473
2021,1,29,金,えのきだけ,38400,142878,330
2021,1,29,金,しめじ,38500,77606,512
2021,1,30,土,だいこん,30100,1260283,86
2021,1,30,土,かぶ,30200,124180,125
2021,1,30,土,にんじん,30300,723862,130
2021,1,30,土,ごぼう,30400,95488,459
2021,1,30,土,たけのこ,30500,1184,1251
2021,1,30,土,れんこん,30600,95547,402
2021,1,30,土,はくさい,31100,1592212,45
2021,1,30,土,みずな,31300,49887,351
2021,1,30,土,こまつな,31500,111990,441
2021,1,30,土,ちんげんさい,31560,34878,345
2021,1,30,土,キャベツ,31700,2031925,80
2021,1,30,土,ほうれんそう,31800,212682,499
2021,1,30,土,ねぎ,31900,428668,452
2021,1,30,土,みつば,32500,20543,630
2021,1,30,土,しゅんぎく,32600,28553,637
2021,1,30,土,にら,32800,69543,980
2021,1,30,土,アスパラガス,33100,14712,1149
2021,1,30,土,カリフラワー,33200,65861,199
2021,1,30,土,ブロッコリー,33300,400520,319
2021,1,30,土,レタス,33400,689878,221
2021,1,30,土,きゅうり,34100,415534,412
2021,1,30,土,かぼちゃ,34200,242297,191
2021,1,30,土,なす,34300,151908,522
2021,1,30,土,トマト,34400,553460,266
2021,1,30,土,ミニトマト,34450,196105,516
2021,1,30,土,ピーマン,34500,136671,652
2021,1,30,土,ししとう,34600,5695,1214
2021,1,30,土,そらまめ,35400,11743,635
2021,1,30,土,えだまめ,35500,186,2445
2021,1,30,土,さといも,36300,65761,339
2021,1,30,土,たまねぎ,36610,1654057,87
2021,1,30,土,にんにく,36700,19199,1433
2021,1,30,土,しょうが,37200,22179,697
2021,1,30,土,生しいたけ,38100,87802,991
2021,1,30,土,なめこ,38300,27708,479
2021,1,30,土,えのきだけ,38400,177420,334
2021,1,30,土,しめじ,38500,115025,521
2021,2,1,月,だいこん,30100,1441685,87
2021,2,1,月,かぶ,30200,112159,127
2021,2,1,月,にんじん,30300,812705,135
2021,2,1,月,ごぼう,30400,133343,435
2021,2,1,月,たけのこ,30500,1966,1294
2021,2,1,月,れんこん,30600,87142,411
2021,2,1,月,はくさい,31100,1988531,43
2021,2,1,月,みずな,31300,49431,359
2021,2,1,月,こまつな,31500,115185,437
2021,2,1,月,ちんげんさい,31560,33757,361
2021,2,1,月,キャベツ,31700,2012568,75
2021,2,1,月,ほうれんそう,31800,230660,465
2021,2,1,月,ねぎ,31900,392873,465
2021,2,1,月,みつば,32500,21626,636
2021,2,1,月,しゅんぎく,32600,25141,635
2021,2,1,月,にら,32800,68877,986
2021,2,1,月,アスパラガス,33100,17487,1074
2021,2,1,月,カリフラワー,33200,50042,191
2021,2,1,月,ブロッコリー,33300,349228,314
2021,2,1,月,レタス,33400,692568,207
2021,2,1,月,きゅうり,34100,543608,434
2021,2,1,月,かぼちゃ,34200,289512,191
2021,2,1,月,なす,34300,222882,523
2021,2,1,月,トマト,34400,702417,257
2021,2,1,月,ミニトマト,34450,239092,507
2021,2,1,月,ピーマン,34500,196744,694
2021,2,1,月,ししとう,34600,6622,1229
2021,2,1,月,そらまめ,35400,14648,604
2021,2,1,月,えだまめ,35500,270,2367
2021,2,1,月,さといも,36300,65610,362
2021,2,1,月,たまねぎ,36610,1779953,92
2021,2,1,月,にんにく,36700,20013,1298
2021,2,1,月,しょうが,37200,22053,698
2021,2,1,月,生しいたけ,38100,79463,993
2021,2,1,月,なめこ,38300,24099,482
2021,2,1,月,えのきだけ,38400,161413,328
2021,2,1,月,しめじ,38500,95699,489
2021,2,2,火,だいこん,30100,1300217,87
2021,2,2,火,かぶ,30200,120942,125
2021,2,2,火,にんじん,30300,686902,136
2021,2,2,火,ごぼう,30400,103469,446
2021,2,2,火,たけのこ,30500,3020,1391
2021,2,2,火,れんこん,30600,92160,412
2021,2,2,火,はくさい,31100,1903977,46
2021,2,2,火,みずな,31300,46671,378
2021,2,2,火,こまつな,31500,102767,428
2021,2,2,火,ちんげんさい,31560,36927,356
2021,2,2,火,キャベツ,31700,2007633,69
2021,2,2,火,ほうれんそう,31800,208562,435
2021,2,2,火,ねぎ,31900,352981,484
2021,2,2,火,みつば,32500,17979,617
2021,2,2,火,しゅんぎく,32600,24580,624
2021,2,2,火,にら,32800,57344,986
2021,2,2,火,アスパラガス,33100,18565,976
2021,2,2,火,カリフラワー,33200,41709,203
2021,2,2,火,ブロッコリー,33300,297587,321
2021,2,2,火,レタス,33400,698782,199
2021,2,2,火,きゅうり,34100,390205,446
2021,2,2,火,かぼちゃ,34200,264951,185
2021,2,2,火,なす,34300,136624,546
2021,2,2,火,トマト,34400,457165,269
2021,2,2,火,ミニトマト,34450,162167,536
2021,2,2,火,ピーマン,34500,129221,705
2021,2,2,火,ししとう,34600,5595,1295
2021,2,2,火,そらまめ,35400,14855,596
2021,2,2,火,えだまめ,35500,162,2300
2021,2,2,火,さといも,36300,60442,321
2021,2,2,火,たまねぎ,36610,1781945,93
2021,2,2,火,にんにく,36700,24435,1275
2021,2,2,火,しょうが,37200,24958,694
2021,2,2,火,生しいたけ,38100,75384,1007
2021,2,2,火,なめこ,38300,28859,482
2021,2,2,火,えのきだけ,38400,178311,325
2021,2,2,火,しめじ,38500,96742,510
2021,2,4,木,だいこん,30100,1423171,80
2021,2,4,木,かぶ,30200,117573,129
2021,2,4,木,にんじん,30300,850659,133
2021,2,4,木,ごぼう,30400,95036,463
2021,2,4,木,たけのこ,30500,2837,1449
2021,2,4,木,れんこん,30600,93308,410
2021,2,4,木,はくさい,31100,2152520,45
2021,2,4,木,みずな,31300,59752,354
2021,2,4,木,こまつな,31500,133737,397
2021,2,4,木,ちんげんさい,31560,38879,348
2021,2,4,木,キャベツ,31700,1830735,68
2021,2,4,木,ほうれんそう,31800,246663,416
2021,2,4,木,ねぎ,31900,430554,492
2021,2,4,木,みつば,32500,14919,516
2021,2,4,木,しゅんぎく,32600,28489,588
2021,2,4,木,にら,32800,69308,958
2021,2,4,木,アスパラガス,33100,20760,1116
2021,2,4,木,カリフラワー,33200,48231,194
2021,2,4,木,ブロッコリー,33300,367838,322
2021,2,4,木,レタス,33400,832841,182
2021,2,4,木,きゅうり,34100,582183,461
2021,2,4,木,かぼちゃ,34200,311132,210
2021,2,4,木,なす,34300,265871,504
2021,2,4,木,トマト,34400,737710,275
2021,2,4,木,ミニトマト,34450,246446,543
2021,2,4,木,ピーマン,34500,172421,758
2021,2,4,木,ししとう,34600,7156,1240
2021,2,4,木,そらまめ,35400,15527,594
2021,2,4,木,えだまめ,35500,144,2514
2021,2,4,木,さといも,36300,66823,318
2021,2,4,木,たまねぎ,36610,2122266,87
2021,2,4,木,にんにく,36700,26513,1468
2021,2,4,木,しょうが,37200,21006,692
2021,2,4,木,生しいたけ,38100,80778,1003
2021,2,4,木,なめこ,38300,27680,485
2021,2,4,木,えのきだけ,38400,179549,326
2021,2,4,木,しめじ,38500,106819,487
2021,2,5,金,だいこん,30100,1172517,79
2021,2,5,金,かぶ,30200,111143,122
2021,2,5,金,にんじん,30300,651295,130
2021,2,5,金,ごぼう,30400,85465,467
2021,2,5,金,たけのこ,30500,2603,1315
2021,2,5,金,れんこん,30600,86500,405
2021,2,5,金,はくさい,31100,1562122,44
2021,2,5,金,みずな,31300,44554,354
2021,2,5,金,こまつな,31500,93813,376
2021,2,5,金,ちんげんさい,31560,30426,334
2021,2,5,金,キャベツ,31700,1661940,65
2021,2,5,金,ほうれんそう,31800,168850,407
2021,2,5,金,ねぎ,31900,324816,507
2021,2,5,金,みつば,32500,14205,478
2021,2,5,金,しゅんぎく,32600,22092,572
2021,2,5,金,にら,32800,59462,958
2021,2,5,金,アスパラガス,33100,17601,911
2021,2,5,金,カリフラワー,33200,49188,205
2021,2,5,金,ブロッコリー,33300,295847,309
2021,2,5,金,レタス,33400,590039,183
2021,2,5,金,きゅうり,34100,331176,466
2021,2,5,金,かぼちゃ,34200,275940,184
2021,2,5,金,なす,34300,162716,500
2021,2,5,金,トマト,34400,418971,286
2021,2,5,金,ミニトマト,34450,150485,552
2021,2,5,金,ピーマン,34500,138618,758
2021,2,5,金,ししとう,34600,4841,1327
2021,2,5,金,そらまめ,35400,16094,575
2021,2,5,金,えだまめ,35500,162,2513
2021,2,5,金,さといも,36300,66187,318
2021,2,5,金,たまねぎ,36610,1737548,90
2021,2,5,金,にんにく,36700,25293,1676
2021,2,5,金,しょうが,37200,18360,687
2021,2,5,金,生しいたけ,38100,70067,983
2021,2,5,金,なめこ,38300,25903,471
2021,2,5,金,えのきだけ,38400,147045,322
2021,2,5,金,しめじ,38500,89263,497
2021,2,6,土,だいこん,30100,1342385,74
2021,2,6,土,かぶ,30200,116026,119
2021,2,6,土,にんじん,30300,702542,135
2021,2,6,土,ごぼう,30400,89336,457
2021,2,6,土,たけのこ,30500,1857,1225
2021,2,6,土,れんこん,30600,94377,398
2021,2,6,土,はくさい,31100,1862684,41
2021,2,6,土,みずな,31300,50007,346
2021,2,6,土,こまつな,31500,102918,375
2021,2,6,土,ちんげんさい,31560,35682,329
2021,2,6,土,キャベツ,31700,2087289,62
2021,2,6,土,ほうれんそう,31800,198802,406
2021,2,6,土,ねぎ,31900,399975,491
2021,2,6,土,みつば,32500,15090,452
2021,2,6,土,しゅんぎく,32600,26800,555
2021,2,6,土,にら,32800,71449,946
2021,2,6,土,アスパラガス,33100,23753,936
2021,2,6,土,カリフラワー,33200,43247,198
2021,2,6,土,ブロッコリー,33300,339396,321
2021,2,6,土,レタス,33400,832577,165
2021,2,6,土,きゅうり,34100,372899,456
2021,2,6,土,かぼちゃ,34200,257563,158
2021,2,6,土,なす,34300,167447,493
2021,2,6,土,トマト,34400,498485,292
2021,2,6,土,ミニトマト,34450,180301,568
2021,2,6,土,ピーマン,34500,156021,763
2021,2,6,土,ししとう,34600,5859,1253
2021,2,6,土,そらまめ,35400,14997,591
2021,2,6,土,えだまめ,35500,132,2553
2021,2,6,土,さといも,36300,59996,322
2021,2,6,土,たまねぎ,36610,1489029,96
2021,2,6,土,にんにく,36700,19082,1498
2021,2,6,土,しょうが,37200,20864,694
2021,2,6,土,生しいたけ,38100,81349,984
2021,2,6,土,なめこ,38300,28909,484
2021,2,6,土,えのきだけ,38400,180785,324
2021,2,6,土,しめじ,38500,104143,497
2021,2,8,月,だいこん,30100,1356282,69
2021,2,8,月,かぶ,30200,105935,123
2021,2,8,月,にんじん,30300,781040,136
2021,2,8,月,ごぼう,30400,107464,473
2021,2,8,月,たけのこ,30500,2462,1208
2021,2,8,月,れんこん,30600,83906,397
2021,2,8,月,はくさい,31100,1936383,38
2021,2,8,月,みずな,31300,51154,351
2021,2,8,月,こまつな,31500,112934,365
2021,2,8,月,ちんげんさい,31560,37182,330
2021,2,8,月,キャベツ,31700,1740891,62
2021,2,8,月,ほうれんそう,31800,217546,401
2021,2,8,月,ねぎ,31900,371953,484
2021,2,8,月,みつば,32500,14734,468
2021,2,8,月,しゅんぎく,32600,22121,560
2021,2,8,月,にら,32800,72117,929
2021,2,8,月,アスパラガス,33100,24711,953
2021,2,8,月,カリフラワー,33200,41709,199
2021,2,8,月,ブロッコリー,33300,318631,323
2021,2,8,月,レタス,33400,802743,159
2021,2,8,月,きゅうり,34100,569416,450
2021,2,8,月,かぼちゃ,34200,279590,177
2021,2,8,月,なす,34300,239750,484
2021,2,8,月,トマト,34400,611572,298
2021,2,8,月,ミニトマト,34450,235882,562
2021,2,8,月,ピーマン,34500,205309,774
2021,2,8,月,ししとう,34600,6977,1184
2021,2,8,月,そらまめ,35400,16332,576
2021,2,8,月,えだまめ,35500,102,2480
2021,2,8,月,さといも,36300,58888,339
2021,2,8,月,たまねぎ,36610,1994593,94
2021,2,8,月,にんにく,36700,19048,1293
2021,2,8,月,しょうが,37200,20561,708
2021,2,8,月,生しいたけ,38100,79113,954
2021,2,8,月,なめこ,38300,24336,477
2021,2,8,月,えのきだけ,38400,160179,310
2021,2,8,月,しめじ,38500,99519,466
2021,2,9,火,だいこん,30100,1127467,67
2021,2,9,火,かぶ,30200,107766,119
2021,2,9,火,にんじん,30300,637620,135
2021,2,9,火,ごぼう,30400,72817,458
2021,2,9,火,たけのこ,30500,3192,1390
2021,2,9,火,れんこん,30600,87623,387
2021,2,9,火,はくさい,31100,1702604,41
2021,2,9,火,みずな,31300,44739,351
2021,2,9,火,こまつな,31500,89853,359
2021,2,9,火,ちんげんさい,31560,35731,311
2021,2,9,火,キャベツ,31700,1570242,63
2021,2,9,火,ほうれんそう,31800,173062,395
2021,2,9,火,ねぎ,31900,313817,478
2021,2,9,火,みつば,32500,15047,456
2021,2,9,火,しゅんぎく,32600,20678,559
2021,2,9,火,にら,32800,64293,927
2021,2,9,火,アスパラガス,33100,21498,966
2021,2,9,火,カリフラワー,33200,50863,208
2021,2,9,火,ブロッコリー,33300,291723,322
2021,2,9,火,レタス,33400,699170,161
2021,2,9,火,きゅうり,34100,400459,440
2021,2,9,火,かぼちゃ,34200,237284,153
2021,2,9,火,なす,34300,156470,483
2021,2,9,火,トマト,34400,397990,316
2021,2,9,火,ミニトマト,34450,140006,599
2021,2,9,火,ピーマン,34500,135590,770
2021,2,9,火,ししとう,34600,4688,1369
2021,2,9,火,そらまめ,35400,15774,568
2021,2,9,火,えだまめ,35500,144,2151
2021,2,9,火,さといも,36300,72137,315
