年,月,日,曜日,品目名,品目コード,数量,価格
2025,5,13,火,ぶどう計,45000,11591,4669
2025,5,13,火,いちご,46100,198275,1171
2025,5,13,火,メロン計,47000,177561,753
2025,5,13,火,すいか,48100,258354,431
2025,5,13,火,キウイフルツ,49300,1244,455
2025,5,13,火,バナナ,50100,593773,216
2025,5,13,火,パイナップル,50300,95169,271
2025,5,13,火,レモン,50400,27296,385
2025,5,13,火,オレンジ,50600,47434,349
2025,5,13,火,おうとう,50700,2050,2544
2025,5,13,火,キウイフルツ,50800,64936,720
2025,5,13,火,メロン,50850,3518,331
2025,5,15,木,みかん,40100,8313,2382
2025,5,15,木,はっさく,41321,1551,341
2025,5,15,木,りんご計,42000,439532,512
2025,5,15,木,びわ,43900,10289,2333
2025,5,15,木,もも,44100,5541,4195
2025,5,15,木,すもも,44700,186,2439
2025,5,15,木,おうとう,44800,2517,7769
2025,5,15,木,うめ,44950,8376,814
2025,5,15,木,ぶどう計,45000,8967,5158
2025,5,15,木,いちご,46100,369166,1108
2025,5,15,木,メロン計,47000,263519,723
2025,5,15,木,すいか,48100,518238,425
2025,5,15,木,キウイフルツ,49300,429,464
2025,5,15,木,バナナ,50100,419581,246
2025,5,15,木,パイナップル,50300,115056,279
2025,5,15,木,レモン,50400,23648,431
2025,5,15,木,オレンジ,50600,83534,349
2025,5,15,木,おうとう,50700,1717,2512
2025,5,15,木,キウイフルツ,50800,222107,655
2025,5,15,木,メロン,50850,2147,467
2025,5,16,金,みかん,40100,2059,2161
2025,5,16,金,はっさく,41321,846,159
2025,5,16,金,りんご計,42000,322877,509
2025,5,16,金,びわ,43900,1813,2350
2025,5,16,金,もも,44100,2536,4601
2025,5,16,金,おうとう,44800,2769,7890
2025,5,16,金,うめ,44950,10850,761
2025,5,16,金,ぶどう計,45000,5902,4564
2025,5,16,金,いちご,46100,185523,1088
2025,5,16,金,メロン計,47000,197782,687
2025,5,16,金,すいか,48100,332840,426
2025,5,16,金,キウイフルツ,49300,395,435
2025,5,16,金,バナナ,50100,501878,218
2025,5,16,金,パイナップル,50300,83197,276
2025,5,16,金,レモン,50400,19275,431
2025,5,16,金,オレンジ,50600,62873,331
2025,5,16,金,おうとう,50700,3752,2418
2025,5,16,金,キウイフルツ,50800,91733,734
2025,5,16,金,メロン,50850,5382,358
2025,5,17,土,みかん,40100,8092,2329
2025,5,17,土,りんご計,42000,360655,508
2025,5,17,土,びわ,43900,7158,2238
2025,5,17,土,もも,44100,5161,4330
2025,5,17,土,すもも,44700,348,1999
2025,5,17,土,おうとう,44800,2966,7326
2025,5,17,土,うめ,44950,11100,725
2025,5,17,土,ぶどう計,45000,9701,4456
2025,5,17,土,いちご,46100,210300,1105
2025,5,17,土,メロン計,47000,223773,687
2025,5,17,土,すいか,48100,287558,426
2025,5,17,土,キウイフルツ,49300,852,476
2025,5,17,土,バナナ,50100,433655,241
2025,5,17,土,パイナップル,50300,147570,276
2025,5,17,土,レモン,50400,35820,372
2025,5,17,土,オレンジ,50600,76263,358
2025,5,17,土,おうとう,50700,1709,2226
2025,5,17,土,キウイフルツ,50800,134557,712
2025,5,17,土,メロン,50850,2403,440
2025,5,19,月,みかん,40100,13313,2121
2025,5,19,月,はっさく,41321,700,379
2025,5,19,月,りんご計,42000,412112,504
2025,5,19,月,びわ,43900,9416,2220
2025,5,19,月,もも,44100,5760,4439
2025,5,19,月,すもも,44700,241,2431
2025,5,19,月,おうとう,44800,2491,7200
2025,5,19,月,うめ,44950,16647,724
2025,5,19,月,ぶどう計,45000,8797,4536
2025,5,19,月,いちご,46100,299423,1030
2025,5,19,月,メロン計,47000,286203,655
2025,5,19,月,すいか,48100,778634,379
2025,5,19,月,キウイフルツ,49300,65,395
2025,5,19,月,バナナ,50100,458518,236
2025,5,19,月,パイナップル,50300,75105,284
2025,5,19,月,レモン,50400,18160,412
2025,5,19,月,オレンジ,50600,54727,343
2025,5,19,月,おうとう,50700,2909,2305
2025,5,19,月,キウイフルツ,50800,163015,642
2025,5,19,月,メロン,50850,3341,377
2025,5,20,火,みかん,40100,7811,2452
2025,5,20,火,りんご計,42000,253943,509
2025,5,20,火,びわ,43900,2476,2167
2025,5,20,火,もも,44100,8324,3468
2025,5,20,火,すもも,44700,245,1359
2025,5,20,火,おうとう,44800,2723,7142
2025,5,20,火,うめ,44950,17356,726
2025,5,20,火,ぶどう計,45000,10486,3961
2025,5,20,火,いちご,46100,178151,1055
2025,5,20,火,メロン計,47000,205609,666
2025,5,20,火,すいか,48100,421075,376
2025,5,20,火,キウイフルツ,49300,699,409
2025,5,20,火,バナナ,50100,382136,222
2025,5,20,火,パイナップル,50300,88742,274
2025,5,20,火,レモン,50400,19458,398
2025,5,20,火,オレンジ,50600,51603,335
2025,5,20,火,おうとう,50700,2068,2229
2025,5,20,火,キウイフルツ,50800,302122,611
2025,5,20,火,メロン,50850,927,351
2025,5,22,木,みかん,40100,22218,2125
2025,5,22,木,はっさく,41321,4510,385
2025,5,22,木,りんご計,42000,407586,522
2025,5,22,木,びわ,43900,12570,2116
2025,5,22,木,もも,44100,9926,3542
2025,5,22,木,すもも,44700,271,2145
2025,5,22,木,おうとう,44800,2239,7084
2025,5,22,木,うめ,44950,41533,908
2025,5,22,木,ぶどう計,45000,14766,4027
2025,5,22,木,いちご,46100,303292,996
2025,5,22,木,メロン計,47000,368323,625
2025,5,22,木,すいか,48100,758195,367
2025,5,22,木,キウイフルツ,49300,1540,412
2025,5,22,木,バナナ,50100,460775,245
2025,5,22,木,パイナップル,50300,91689,279
2025,5,22,木,レモン,50400,18186,406
2025,5,22,木,オレンジ,50600,59368,326
2025,5,22,木,おうとう,50700,2261,2169
2025,5,22,木,キウイフルツ,50800,132681,683
2025,5,22,木,メロン,50850,2482,473
2025,5,23,金,みかん,40100,3918,1953
2025,5,23,金,はっさく,41321,700,76
2025,5,23,金,りんご計,42000,290283,517
2025,5,23,金,びわ,43900,2519,2107
2025,5,23,金,もも,44100,6760,3726
2025,5,23,金,すもも,44700,57,1950
2025,5,23,金,おうとう,44800,2042,6800
2025,5,23,金,うめ,44950,38177,945
2025,5,23,金,ぶどう計,45000,10993,3900
2025,5,23,金,いちご,46100,156260,976
2025,5,23,金,メロン計,47000,220188,622
2025,5,23,金,すいか,48100,528184,350
2025,5,23,金,キウイフルツ,49300,365,318
2025,5,23,金,バナナ,50100,433523,226
2025,5,23,金,パイナップル,50300,91351,289
2025,5,23,金,レモン,50400,38965,352
2025,5,23,金,オレンジ,50600,54858,353
2025,5,23,金,おうとう,50700,7479,2054
2025,5,23,金,キウイフルツ,50800,111348,730
2025,5,23,金,メロン,50850,2451,491
2025,5,24,土,みかん,40100,18769,1952
2025,5,24,土,りんご計,42000,297497,504
2025,5,24,土,びわ,43900,11880,2137
2025,5,24,土,もも,44100,9214,3424
2025,5,24,土,すもも,44700,289,2182
2025,5,24,土,おうとう,44800,2552,7371
2025,5,24,土,うめ,44950,41274,906
2025,5,24,土,ぶどう計,45000,15784,3699
2025,5,24,土,いちご,46100,163628,991
2025,5,24,土,メロン計,47000,247889,606
2025,5,24,土,すいか,48100,373370,364
2025,5,24,土,キウイフルツ,49300,170,398
2025,5,24,土,バナナ,50100,328146,235
2025,5,24,土,パイナップル,50300,111417,272
2025,5,24,土,レモン,50400,23247,393
2025,5,24,土,オレンジ,50600,73774,357
2025,5,24,土,おうとう,50700,2203,2168
2025,5,24,土,キウイフルツ,50800,121499,691
2025,5,24,土,メロン,50850,2589,436
2025,5,26,月,みかん,40100,25890,1843
2025,5,26,月,りんご計,42000,324450,506
2025,5,26,月,びわ,43900,12077,2059
2025,5,26,月,もも,44100,9975,3304
2025,5,26,月,すもも,44700,1873,1608
2025,5,26,月,おうとう,44800,2759,7075
2025,5,26,月,うめ,44950,46505,944
2025,5,26,月,ぶどう計,45000,12984,3304
2025,5,26,月,いちご,46100,186138,990
2025,5,26,月,メロン計,47000,318687,600
2025,5,26,月,すいか,48100,708999,329
2025,5,26,月,キウイフルツ,49300,174,364
2025,5,26,月,バナナ,50100,558606,243
2025,5,26,月,パイナップル,50300,83817,299
2025,5,26,月,レモン,50400,25024,377
2025,5,26,月,オレンジ,50600,64387,341
2025,5,26,月,おうとう,50700,5806,2076
2025,5,26,月,キウイフルツ,50800,139292,693
2025,5,26,月,メロン,50850,1912,401
2025,5,27,火,みかん,40100,14366,1915
2025,5,27,火,はっさく,41321,132,557
2025,5,27,火,りんご計,42000,235366,521
2025,5,27,火,びわ,43900,3553,1882
2025,5,27,火,もも,44100,8155,2790
2025,5,27,火,すもも,44700,3108,1567
2025,5,27,火,おうとう,44800,2196,6943
2025,5,27,火,うめ,44950,44430,930
2025,5,27,火,ぶどう計,45000,16048,3207
2025,5,27,火,いちご,46100,100271,1004
2025,5,27,火,メロン計,47000,221456,599
2025,5,27,火,すいか,48100,520024,319
2025,5,27,火,キウイフルツ,49300,207,371
2025,5,27,火,バナナ,50100,637753,212
2025,5,27,火,パイナップル,50300,108203,269
2025,5,27,火,レモン,50400,28336,398
2025,5,27,火,オレンジ,50600,69471,346
2025,5,27,火,おうとう,50700,3073,2158
2025,5,27,火,キウイフルツ,50800,149213,633
2025,5,27,火,メロン,50850,2560,355
2025,5,29,木,みかん,40100,30283,1719
2025,5,29,木,りんご計,42000,336070,519
2025,5,29,木,びわ,43900,20786,1824
2025,5,29,木,もも,44100,12906,2730
2025,5,29,木,すもも,44700,5191,1554
2025,5,29,木,おうとう,44800,2927,6169
2025,5,29,木,うめ,44950,72678,908
2025,5,29,木,ぶどう計,45000,21569,3262
2025,5,29,木,いちご,46100,165071,1029
2025,5,29,木,メロン計,47000,296632,570
2025,5,29,木,すいか,48100,840668,289
2025,5,29,木,キウイフルツ,49300,71,357
2025,5,29,木,バナナ,50100,466464,247
2025,5,29,木,パイナップル,50300,116268,257
2025,5,29,木,レモン,50400,20581,424
2025,5,29,木,オレンジ,50600,63079,337
2025,5,29,木,おうとう,50700,9097,2030
2025,5,29,木,キウイフルツ,50800,323985,627
2025,5,29,木,メロン,50850,4434,498
2025,5,30,金,みかん,40100,7084,1672
2025,5,30,金,はっさく,41321,1760,251
2025,5,30,金,りんご計,42000,265859,523
2025,5,30,金,びわ,43900,8971,1790
2025,5,30,金,もも,44100,4617,2868
2025,5,30,金,すもも,44700,2174,1555
2025,5,30,金,おうとう,44800,3549,5225
2025,5,30,金,うめ,44950,73859,894
2025,5,30,金,ぶどう計,45000,17692,3112
2025,5,30,金,いちご,46100,79234,1065
2025,5,30,金,メロン計,47000,232583,588
2025,5,30,金,すいか,48100,539528,294
2025,5,30,金,キウイフルツ,49300,10,302
2025,5,30,金,バナナ,50100,637204,223
2025,5,30,金,パイナップル,50300,98011,270
2025,5,30,金,レモン,50400,33985,405
2025,5,30,金,オレンジ,50600,66923,309
2025,5,30,金,おうとう,50700,4893,2122
2025,5,30,金,キウイフルツ,50800,176391,653
2025,5,30,金,メロン,50850,5472,329
2025,5,31,土,みかん,40100,24208,1588
2025,5,31,土,りんご計,42000,268471,520
2025,5,31,土,びわ,43900,13094,1799
2025,5,31,土,もも,44100,9912,2336
2025,5,31,土,すもも,44700,6254,1440
2025,5,31,土,おうとう,44800,6284,4273
2025,5,31,土,うめ,44950,91989,890
2025,5,31,土,ぶどう計,45000,23133,3182
2025,5,31,土,いちご,46100,87731,1077
2025,5,31,土,メロン計,47000,279163,564
2025,5,31,土,すいか,48100,671402,275
2025,5,31,土,キウイフルツ,49300,735,294
2025,5,31,土,バナナ,50100,454427,245
2025,5,31,土,パイナップル,50300,112563,279
2025,5,31,土,レモン,50400,41996,356
2025,5,31,土,オレンジ,50600,87316,361
2025,5,31,土,おうとう,50700,7737,1981
2025,5,31,土,キウイフルツ,50800,143891,701
2025,5,31,土,メロン,50850,13554,163
2025,6,2,月,みかん,40100,33633,1511
2025,6,2,月,りんご計,42000,338280,525
2025,6,2,月,びわ,43900,20607,1690
2025,6,2,月,もも,44100,10281,2373
2025,6,2,月,すもも,44700,5815,1421
2025,6,2,月,おうとう,44800,19329,3398
2025,6,2,月,うめ,44950,148568,901
2025,6,2,月,ぶどう計,45000,25631,3102
2025,6,2,月,いちご,46100,96556,1108
2025,6,2,月,メロン計,47000,295503,557
2025,6,2,月,すいか,48100,795869,271
2025,6,2,月,キウイフルツ,49300,448,486
2025,6,2,月,バナナ,50100,486633,237
2025,6,2,月,パイナップル,50300,85119,275
2025,6,2,月,レモン,50400,27076,364
2025,6,2,月,オレンジ,50600,41990,338
2025,6,2,月,おうとう,50700,2873,2163
2025,6,2,月,キウイフルツ,50800,158505,646
2025,6,2,月,メロン,50850,1441,438
2025,6,3,火,みかん,40100,19518,1568
2025,6,3,火,りんご計,42000,222168,505
2025,6,3,火,びわ,43900,13642,1615
2025,6,3,火,もも,44100,13385,1984
2025,6,3,火,すもも,44700,7530,1401
2025,6,3,火,おうとう,44800,17825,3141
2025,6,3,火,うめ,44950,182239,815
2025,6,3,火,ぶどう計,45000,23281,2753
2025,6,3,火,いちご,46100,48550,1157
2025,6,3,火,メロン計,47000,247197,561
2025,6,3,火,すいか,48100,662093,277
2025,6,3,火,キウイフルツ,49300,3,396
2025,6,3,火,バナナ,50100,461349,207
2025,6,3,火,パイナップル,50300,86845,266
2025,6,3,火,レモン,50400,31320,385
2025,6,3,火,オレンジ,50600,66119,341
2025,6,3,火,おうとう,50700,3353,2177
2025,6,3,火,キウイフルツ,50800,85101,679
2025,6,3,火,メロン,50850,1944,336
2025,6,5,木,みかん,40100,46396,1446
2025,6,5,木,りんご計,42000,355864,535
2025,6,5,木,びわ,43900,24515,1541
2025,6,5,木,もも,44100,18548,1837
2025,6,5,木,すもも,44700,10138,1374
2025,6,5,木,おうとう,44800,30156,2981
2025,6,5,木,うめ,44950,201737,912
2025,6,5,木,ぶどう計,45000,32880,2927
2025,6,5,木,いちご,46100,76908,1173
2025,6,5,木,メロン計,47000,336032,562
2025,6,5,木,すいか,48100,1096333,261
2025,6,5,木,バナナ,50100,364324,245
2025,6,5,木,パイナップル,50300,89198,266
2025,6,5,木,レモン,50400,20591,440
2025,6,5,木,オレンジ,50600,80828,350
2025,6,5,木,おうとう,50700,4061,2078
2025,6,5,木,キウイフルツ,50800,108154,661
2025,6,5,木,メロン,50850,1241,427
2025,6,6,金,みかん,40100,6548,1646
2025,6,6,金,りんご計,42000,272748,535
2025,6,6,金,びわ,43900,13451,1522
2025,6,6,金,もも,44100,9941,1834
2025,6,6,金,すもも,44700,7428,1346
2025,6,6,金,おうとう,44800,19155,3016
2025,6,6,金,うめ,44950,180529,866
2025,6,6,金,ぶどう計,45000,25930,2735
2025,6,6,金,いちご,46100,35466,1146
2025,6,6,金,メロン計,47000,217664,566
2025,6,6,金,すいか,48100,755787,267
2025,6,6,金,バナナ,50100,622840,210
2025,6,6,金,パイナップル,50300,93428,285
2025,6,6,金,レモン,50400,34464,364
2025,6,6,金,オレンジ,50600,56329,345
2025,6,6,金,おうとう,50700,13683,2009
2025,6,6,金,キウイフルツ,50800,138328,658
2025,6,6,金,メロン,50850,3481,437
2025,6,7,土,みかん,40100,51018,1401
2025,6,7,土,はっさく,41321,1100,219
2025,6,7,土,りんご計,42000,266891,515
2025,6,7,土,びわ,43900,15004,1495
2025,6,7,土,もも,44100,16076,1697
2025,6,7,土,すもも,44700,15660,1192
2025,6,7,土,おうとう,44800,18205,3139
2025,6,7,土,うめ,44950,198695,864
2025,6,7,土,ぶどう計,45000,32575,2622
2025,6,7,土,いちご,46100,36737,1225
2025,6,7,土,メロン計,47000,280330,553
2025,6,7,土,すいか,48100,997781,253
2025,6,7,土,バナナ,50100,410532,240
2025,6,7,土,パイナップル,50300,125346,269
2025,6,7,土,レモン,50400,35708,375
2025,6,7,土,オレンジ,50600,83385,352
2025,6,7,土,おうとう,50700,4219,2182
2025,6,7,土,キウイフルツ,50800,133004,685
2025,6,7,土,メロン,50850,6637,284
2025,6,9,月,みかん,40100,50465,1388
2025,6,9,月,りんご計,42000,358424,527
2025,6,9,月,びわ,43900,23287,1453
2025,6,9,月,もも,44100,15239,1723
2025,6,9,月,すもも,44700,26558,1036
2025,6,9,月,おうとう,44800,23528,3288
2025,6,9,月,うめ,44950,223664,849
2025,6,9,月,ぶどう計,45000,36208,2497
2025,6,9,月,いちご,46100,40167,1224
2025,6,9,月,メロン計,47000,433562,541
2025,6,9,月,すいか,48100,1106407,254
2025,6,9,月,バナナ,50100,501234,239
2025,6,9,月,パイナップル,50300,79336,288
2025,6,9,月,レモン,50400,29031,377
2025,6,9,月,オレンジ,50600,52015,346
2025,6,9,月,おうとう,50700,9300,1900
2025,6,9,月,キウイフルツ,50800,86988,670
2025,6,9,月,メロン,50850,3457,441
2025,6,10,火,みかん,40100,28667,1429
2025,6,10,火,りんご計,42000,198770,513
2025,6,10,火,びわ,43900,15155,1389
2025,6,10,火,もも,44100,16441,1598
2025,6,10,火,すもも,44700,21753,1117
2025,6,10,火,おうとう,44800,19875,3336
2025,6,10,火,うめ,44950,204632,839
2025,6,10,火,ぶどう計,45000,35354,2464
2025,6,10,火,いちご,46100,26973,1241
2025,6,10,火,メロン計,47000,304577,559
2025,6,10,火,すいか,48100,1002989,254
2025,6,10,火,バナナ,50100,674062,207
2025,6,10,火,パイナップル,50300,104827,261
2025,6,10,火,レモン,50400,39458,364
2025,6,10,火,オレンジ,50600,62361,344
2025,6,10,火,おうとう,50700,6804,1864
2025,6,10,火,キウイフルツ,50800,325226,587
2025,6,10,火,メロン,50850,5010,227
2025,6,12,木,みかん,40100,89782,1327
2025,6,12,木,りんご計,42000,355857,532
2025,6,12,木,びわ,43900,19676,1468
2025,6,12,木,もも,44100,21733,1650
2025,6,12,木,すもも,44700,32463,1035
2025,6,12,木,おうとう,44800,26955,3400
2025,6,12,木,うめ,44950,179550,899
2025,6,12,木,ぶどう計,45000,47145,2557
2025,6,12,木,いちご,46100,33899,1308
2025,6,12,木,メロン計,47000,375958,585
2025,6,12,木,すいか,48100,1146662,249
2025,6,12,木,バナナ,50100,451361,242
2025,6,12,木,パイナップル,50300,83048,281
2025,6,12,木,レモン,50400,24112,418
2025,6,12,木,オレンジ,50600,63198,333
2025,6,12,木,おうとう,50700,7822,1840
2025,6,12,木,キウイフルツ,50800,91657,678
2025,6,12,木,メロン,50850,2844,377
2025,6,13,金,みかん,40100,6113,1486
2025,6,13,金,りんご計,42000,274815,520
2025,6,13,金,日本なし計,43000,101,4055
2025,6,13,金,びわ,43900,9754,1386
2025,6,13,金,もも,44100,15187,1481
2025,6,13,金,すもも,44700,31772,966
2025,6,13,金,おうとう,44800,15774,3528
2025,6,13,金,うめ,44950,148521,868
2025,6,13,金,ぶどう計,45000,33510,2546
2025,6,13,金,いちご,46100,14547,1286
2025,6,13,金,メロン計,47000,224855,592
2025,6,13,金,すいか,48100,813724,255
2025,6,13,金,バナナ,50100,646867,206
2025,6,13,金,パイナップル,50300,100122,269
2025,6,13,金,レモン,50400,23402,388
2025,6,13,金,オレンジ,50600,62469,362
2025,6,13,金,おうとう,50700,7662,1959
2025,6,13,金,キウイフルツ,50800,74787,668
2025,6,13,金,メロン,50850,2636,405
2025,6,14,土,みかん,40100,96477,1277
2025,6,14,土,りんご計,42000,299885,525
2025,6,14,土,日本なし計,43000,131,3502
2025,6,14,土,びわ,43900,15814,1458
2025,6,14,土,もも,44100,26485,1256
2025,6,14,土,すもも,44700,38953,969
2025,6,14,土,おうとう,44800,15263,3642
2025,6,14,土,うめ,44950,152196,794
2025,6,14,土,ぶどう計,45000,42557,2298
2025,6,14,土,いちご,46100,17056,1376
2025,6,14,土,メロン計,47000,273285,563
2025,6,14,土,すいか,48100,1048063,261
2025,6,14,土,バナナ,50100,421726,228
2025,6,14,土,パイナップル,50300,113089,272
2025,6,14,土,レモン,50400,39416,382
2025,6,14,土,オレンジ,50600,89881,362
2025,6,14,土,おうとう,50700,8133,1654
2025,6,14,土,キウイフルツ,50800,200929,625
2025,6,14,土,メロン,50850,2657,508
2025,6,16,月,みかん,40100,83177,1293
2025,6,16,月,りんご計,42000,371210,524
2025,6,16,月,日本なし計,43000,148,3503
2025,6,16,月,びわ,43900,13217,1433
2025,6,16,月,もも,44100,42312,1231
2025,6,16,月,すもも,44700,60276,880
2025,6,16,月,おうとう,44800,40757,3619
2025,6,16,月,うめ,44950,158516,783
2025,6,16,月,ぶどう計,45000,45873,2396
2025,6,16,月,いちご,46100,16390,1421
2025,6,16,月,メロン計,47000,410460,535
2025,6,16,月,すいか,48100,1126329,247
2025,6,16,月,バナナ,50100,537035,254
2025,6,16,月,パイナップル,50300,79927,280
2025,6,16,月,レモン,50400,22682,415
2025,6,16,月,オレンジ,50600,68929,344
2025,6,16,月,おうとう,50700,8501,1811
2025,6,16,月,キウイフルツ,50800,120075,676
2025,6,16,月,メロン,50850,2507,431
2025,6,17,火,みかん,40100,50282,1279
2025,6,17,火,りんご計,42000,200099,515
2025,6,17,火,日本なし計,43000,170,3294
2025,6,17,火,びわ,43900,9760,1421
2025,6,17,火,もも,44100,54532,1155
2025,6,17,火,すもも,44700,43816,853
2025,6,17,火,おうとう,44800,31026,3611
2025,6,17,火,うめ,44950,126302,770
2025,6,17,火,ぶどう計,45000,45544,2444
2025,6,17,火,いちご,46100,12429,1568
2025,6,17,火,メロン計,47000,256059,561
2025,6,17,火,すいか,48100,894102,264
2025,6,17,火,バナナ,50100,419918,210
2025,6,17,火,パイナップル,50300,111049,267
2025,6,17,火,レモン,50400,28020,370
2025,6,17,火,オレンジ,50600,56781,346
2025,6,17,火,おうとう,50700,12021,1729
2025,6,17,火,キウイフルツ,50800,111181,645
2025,6,17,火,メロン,50850,1442,427
2025,6,19,木,みかん,40100,111186,1232
2025,6,19,木,りんご計,42000,351337,538
2025,6,19,木,日本なし計,43000,173,3236
2025,6,19,木,びわ,43900,15618,1409
2025,6,19,木,もも,44100,94517,1115
2025,6,19,木,すもも,44700,69063,884
2025,6,19,木,おうとう,44800,56592,3618
2025,6,19,木,うめ,44950,132132,757
2025,6,19,木,ぶどう計,45000,59034,2364
2025,6,19,木,いちご,46100,16854,1666
2025,6,19,木,メロン計,47000,436099,561
2025,6,19,木,すいか,48100,1377872,262
2025,6,19,木,バナナ,50100,431075,231
2025,6,19,木,パイナップル,50300,105433,275
2025,6,19,木,レモン,50400,24531,418
2025,6,19,木,オレンジ,50600,49275,352
2025,6,19,木,おうとう,50700,8979,1643
2025,6,19,木,キウイフルツ,50800,79091,692
2025,6,19,木,メロン,50850,4419,445
2025,6,20,金,みかん,40100,14750,1360
2025,6,20,金,りんご計,42000,213311,537
2025,6,20,金,日本なし計,43000,154,3204
2025,6,20,金,びわ,43900,7297,1359
2025,6,20,金,もも,44100,63093,1084
2025,6,20,金,すもも,44700,45351,861
2025,6,20,金,おうとう,44800,40820,3394
2025,6,20,金,うめ,44950,65009,779
2025,6,20,金,ぶどう計,45000,45292,2225
2025,6,20,金,いちご,46100,6417,1704
2025,6,20,金,メロン計,47000,306948,556
2025,6,20,金,すいか,48100,1032841,265
2025,6,20,金,バナナ,50100,481385,219
2025,6,20,金,パイナップル,50300,91774,281
2025,6,20,金,レモン,50400,27166,401
2025,6,20,金,オレンジ,50600,70556,348
2025,6,20,金,おうとう,50700,8774,1544
2025,6,20,金,キウイフルツ,50800,177743,641
2025,6,20,金,メロン,50850,3255,407
2025,6,21,土,みかん,40100,96998,1259
2025,6,21,土,りんご計,42000,227073,521
2025,6,21,土,日本なし計,43000,133,2907
2025,6,21,土,びわ,43900,8053,1421
2025,6,21,土,もも,44100,87735,1080
2025,6,21,土,すもも,44700,51176,851
2025,6,21,土,おうとう,44800,40530,3190
2025,6,21,土,うめ,44950,57170,739
2025,6,21,土,ぶどう計,45000,53185,2371
2025,6,21,土,いちご,46100,7747,1834
2025,6,21,土,メロン計,47000,335335,531
2025,6,21,土,すいか,48100,1047909,263
2025,6,21,土,バナナ,50100,392241,224
2025,6,21,土,パイナップル,50300,119142,273
2025,6,21,土,レモン,50400,37320,364
2025,6,21,土,オレンジ,50600,67299,364
2025,6,21,土,おうとう,50700,4127,1557
2025,6,21,土,キウイフルツ,50800,123205,656
2025,6,21,土,メロン,50850,2391,264
2025,6,23,月,みかん,40100,88970,1235
2025,6,23,月,りんご計,42000,351556,525
2025,6,23,月,日本なし計,43000,269,1496
2025,6,23,月,びわ,43900,7008,1474
2025,6,23,月,もも,44100,152691,1072
2025,6,23,月,すもも,44700,57846,854
2025,6,23,月,おうとう,44800,62478,2726
2025,6,23,月,うめ,44950,55888,729
2025,6,23,月,ぶどう計,45000,60063,2336
2025,6,23,月,いちご,46100,7861,1992
2025,6,23,月,メロン計,47000,373231,559
2025,6,23,月,すいか,48100,1118993,260
2025,6,23,月,バナナ,50100,495661,229
2025,6,23,月,パイナップル,50300,79433,284
2025,6,23,月,レモン,50400,21141,372
2025,6,23,月,オレンジ,50600,79080,333
2025,6,23,月,おうとう,50700,5388,1549
2025,6,23,月,キウイフルツ,50800,123756,679
2025,6,23,月,メロン,50850,1014,360
2025,6,24,火,みかん,40100,57231,1233
2025,6,24,火,りんご計,42000,194880,538
2025,6,24,火,びわ,43900,4823,1335
2025,6,24,火,もも,44100,177037,1054
2025,6,24,火,すもも,44700,53693,815
2025,6,24,火,おうとう,44800,41366,2633
2025,6,24,火,うめ,44950,40310,727
2025,6,24,火,ぶどう計,45000,55082,2305
2025,6,24,火,いちご,46100,6016,1999
2025,6,24,火,メロン計,47000,249421,553
2025,6,24,火,すいか,48100,855234,269
2025,6,24,火,バナナ,50100,787162,210
2025,6,24,火,パイナップル,50300,99153,275
2025,6,24,火,レモン,50400,27690,413
2025,6,24,火,オレンジ,50600,67695,350
2025,6,24,火,おうとう,50700,10078,1608
2025,6,24,火,キウイフルツ,50800,53584,683
2025,6,24,火,メロン,50850,1853,499
2025,6,26,木,みかん,40100,107774,1216
2025,6,26,木,りんご計,42000,315461,537
2025,6,26,木,日本なし計,43000,720,1099
2025,6,26,木,びわ,43900,4853,1498
2025,6,26,木,もも,44100,310378,1040
2025,6,26,木,すもも,44700,63374,822
2025,6,26,木,おうとう,44800,56077,2398
2025,6,26,木,うめ,44950,36218,694
2025,6,26,木,ぶどう計,45000,70574,2436
2025,6,26,木,いちご,46100,7064,1922
2025,6,26,木,メロン計,47000,333072,577
2025,6,26,木,すいか,48100,1287841,268
2025,6,26,木,バナナ,50100,404355,229
2025,6,26,木,パイナップル,50300,98019,287
2025,6,26,木,レモン,50400,35417,388
2025,6,26,木,オレンジ,50600,62208,363
2025,6,26,木,おうとう,50700,7790,1374
2025,6,26,木,キウイフルツ,50800,177007,599
2025,6,26,木,メロン,50850,1228,424
2025,6,27,金,みかん,40100,15658,1321
2025,6,27,金,りんご計,42000,218949,532
2025,6,27,金,びわ,43900,1403,1520
2025,6,27,金,もも,44100,227909,1009
2025,6,27,金,すもも,44700,40985,842
2025,6,27,金,おうとう,44800,34636,2323
2025,6,27,金,うめ,44950,17150,688
2025,6,27,金,ぶどう計,45000,58967,2461
2025,6,27,金,いちご,46100,4346,2118
2025,6,27,金,メロン計,47000,230703,568
2025,6,27,金,すいか,48100,829609,276
2025,6,27,金,バナナ,50100,805588,211
2025,6,27,金,パイナップル,50300,87456,285
2025,6,27,金,レモン,50400,51956,358
2025,6,27,金,オレンジ,50600,54455,355
2025,6,27,金,おうとう,50700,13818,1515
2025,6,27,金,キウイフルツ,50800,276953,585
2025,6,27,金,メロン,50850,2696,382
2025,6,28,土,みかん,40100,108952,1186
2025,6,28,土,りんご計,42000,265107,496
2025,6,28,土,日本なし計,43000,1430,1252
2025,6,28,土,びわ,43900,1753,1364
2025,6,28,土,もも,44100,240834,1000
2025,6,28,土,すもも,44700,48899,849
2025,6,28,土,おうとう,44800,28428,2326
